#
# AEG Box Test Suite by I. D. Flintoft, L. Dawson, J. F. Dawson and A. C. Marvin is 
# licensed under a Creative Commons Attribution 4.0 International License.
# Based on a work at https://bitbucket.org/uoyaeg/aegboxts.
#
# If you use or make derivatives of the test suite please attribute the original
# work to I. D. Flintoft, L. Dawson, J. F. Dawson and A. C. Marvin, Applied
# Electromagnetics Group, Department of Electronics, University of York, UK.
#
#    f (MHz)   A (dB m^2) 
  1.21438e+09     -81.7481
  1.21469e+09     -81.8861
    1.215e+09     -81.7197
  1.21531e+09      -82.011
  1.21562e+09     -81.7417
  1.21594e+09     -82.0678
  1.21625e+09     -81.9801
  1.21656e+09     -81.8977
  1.21688e+09     -81.4198
  1.21719e+09     -81.7665
   1.2175e+09     -81.9301
  1.21781e+09     -82.1106
  1.21812e+09      -81.817
  1.21844e+09     -81.8664
  1.21875e+09     -81.4495
  1.21906e+09     -82.0176
  1.21938e+09     -81.6836
  1.21969e+09     -81.3442
     1.22e+09     -81.9077
  1.22031e+09     -81.3867
  1.22062e+09     -81.0984
  1.22094e+09     -81.4825
  1.22125e+09     -81.2552
  1.22156e+09     -81.4616
  1.22188e+09      -81.089
  1.22219e+09      -81.222
   1.2225e+09     -81.4878
  1.22281e+09     -81.3096
  1.22312e+09     -81.2872
  1.22344e+09     -80.7222
  1.22375e+09     -81.4193
  1.22406e+09     -81.1969
  1.22438e+09      -81.104
  1.22469e+09     -81.3922
    1.225e+09     -81.6277
  1.22531e+09     -80.9169
  1.22562e+09      -81.252
  1.22594e+09     -81.7562
  1.22625e+09      -81.552
  1.22656e+09     -81.4168
  1.22688e+09     -82.1595
  1.22719e+09      -81.639
   1.2275e+09      -82.099
  1.22781e+09     -82.6686
  1.22812e+09     -82.6866
  1.22844e+09     -82.3259
  1.22875e+09     -83.1712
  1.22906e+09     -82.8982
  1.22938e+09     -83.3931
  1.22969e+09     -84.1471
     1.23e+09     -83.6272
  1.23031e+09     -83.8594
  1.23062e+09     -83.8616
  1.23094e+09      -83.847
  1.23125e+09     -84.1177
  1.23156e+09      -84.179
  1.23188e+09     -84.6342
  1.23219e+09     -84.6017
   1.2325e+09     -85.1365
  1.23281e+09     -85.2238
  1.23312e+09     -84.5379
  1.23344e+09     -85.1593
  1.23375e+09     -85.1916
  1.23406e+09     -84.2941
  1.23438e+09     -84.2939
  1.23469e+09     -84.7942
    1.235e+09     -85.0569
  1.23531e+09     -85.3259
  1.23562e+09     -84.8294
  1.23594e+09     -84.6639
  1.23625e+09     -84.4614
  1.23656e+09     -85.3939
  1.23688e+09     -83.7588
  1.23719e+09     -84.6172
   1.2375e+09     -84.8757
  1.23781e+09     -84.1817
  1.23812e+09     -84.6976
  1.23844e+09     -84.9819
  1.23875e+09     -84.4565
  1.23906e+09     -84.4829
  1.23938e+09     -83.8065
  1.23969e+09     -84.1327
     1.24e+09     -84.2672
  1.24031e+09     -84.2051
  1.24062e+09     -84.0319
  1.24094e+09     -84.0847
  1.24125e+09     -84.0838
  1.24156e+09     -83.4747
  1.24188e+09     -83.5955
  1.24219e+09     -83.7155
   1.2425e+09     -83.7786
  1.24281e+09     -83.4779
  1.24312e+09     -83.3937
  1.24344e+09     -83.6298
  1.24375e+09     -84.4652
  1.24406e+09     -84.0521
  1.24438e+09     -83.7692
  1.24469e+09      -84.214
    1.245e+09     -83.6426
  1.24531e+09      -84.615
  1.24562e+09     -84.2722
  1.24594e+09     -84.4866
  1.24625e+09     -84.7893
  1.24656e+09     -85.1984
  1.24688e+09     -85.3647
  1.24719e+09     -84.6692
   1.2475e+09     -85.2934
  1.24781e+09     -84.5433
  1.24812e+09     -85.1616
  1.24844e+09      -84.771
  1.24875e+09     -85.6916
  1.24906e+09     -85.9925
  1.24938e+09     -85.6345
  1.24969e+09     -86.1185
     1.25e+09     -85.8914
  1.25031e+09     -85.9213
  1.25062e+09     -86.5565
  1.25094e+09     -86.2974
  1.25125e+09     -85.5771
  1.25156e+09     -86.1829
  1.25188e+09     -85.6373
  1.25219e+09     -85.9461
   1.2525e+09     -85.8881
  1.25281e+09     -86.3751
  1.25312e+09     -86.2755
  1.25344e+09     -86.5116
  1.25375e+09     -86.3336
  1.25406e+09     -86.5003
  1.25438e+09     -86.0315
  1.25469e+09     -86.5528
    1.255e+09     -85.9465
  1.25531e+09     -87.3058
  1.25562e+09     -86.5462
  1.25594e+09     -86.4931
  1.25625e+09     -86.4536
  1.25656e+09      -86.235
  1.25688e+09     -86.4595
  1.25719e+09     -86.4294
   1.2575e+09     -86.3934
  1.25781e+09     -86.2686
  1.25812e+09     -86.8639
  1.25844e+09     -86.6718
  1.25875e+09     -87.2937
  1.25906e+09     -87.1916
  1.25938e+09     -87.0246
  1.25969e+09     -88.2187
     1.26e+09     -87.6903
  1.26031e+09      -88.661
  1.26062e+09     -87.5268
  1.26094e+09      -88.184
  1.26125e+09      -88.299
  1.26156e+09      -88.844
  1.26188e+09     -89.3735
  1.26219e+09     -89.6232
   1.2625e+09     -90.5067
  1.26281e+09      -88.677
  1.26312e+09     -89.3109
  1.26344e+09     -90.4654
  1.26375e+09     -88.8995
  1.26406e+09     -91.0474
  1.26438e+09      -89.807
  1.26469e+09     -89.4589
    1.265e+09     -89.9503
  1.26531e+09     -91.3677
  1.26562e+09     -90.0368
  1.26594e+09     -90.2678
  1.26625e+09     -91.0373
  1.26656e+09     -90.2456
  1.26688e+09     -89.2712
  1.26719e+09     -91.1853
   1.2675e+09     -90.1687
  1.26781e+09     -90.6322
  1.26812e+09     -90.2495
  1.26844e+09     -90.9786
  1.26875e+09     -90.8552
  1.26906e+09     -91.3335
  1.26938e+09     -91.0799
  1.26969e+09     -92.5214
     1.27e+09      -90.494
  1.27031e+09     -91.6571
  1.27062e+09     -91.1255
  1.27094e+09      -91.761
  1.27125e+09     -90.1177
  1.27156e+09     -92.0503
  1.27188e+09     -92.1241
  1.27219e+09     -91.6004
