#
# AEG Box Test Suite by I. D. Flintoft, L. Dawson, J. F. Dawson and A. C. Marvin is 
# licensed under a Creative Commons Attribution 4.0 International License.
# Based on a work at https://bitbucket.org/uoyaeg/aegboxts.
#
# If you use or make derivatives of the test suite please attribute the original
# work to I. D. Flintoft, L. Dawson, J. F. Dawson and A. C. Marvin, Applied
# Electromagnetics Group, Department of Electronics, University of York, UK.
#
#     f (MHz)   A (dB m^2) 
     1.76e+09     -28.5594
  1.76031e+09     -28.5423
  1.76062e+09     -28.5204
  1.76094e+09     -28.4974
  1.76125e+09     -28.4759
  1.76156e+09     -28.4556
  1.76188e+09     -28.4383
  1.76219e+09     -28.4137
   1.7625e+09     -28.3957
  1.76281e+09     -28.3838
  1.76312e+09      -28.369
  1.76344e+09     -28.3587
  1.76375e+09     -28.3471
  1.76406e+09     -28.3377
  1.76438e+09     -28.3227
  1.76469e+09     -28.3251
    1.765e+09     -28.3184
  1.76531e+09      -28.315
  1.76562e+09     -28.3093
  1.76594e+09     -28.3071
  1.76625e+09     -28.3014
  1.76656e+09     -28.3043
  1.76688e+09     -28.2999
  1.76719e+09     -28.2943
   1.7675e+09     -28.2955
  1.76781e+09     -28.2869
  1.76812e+09     -28.2862
  1.76844e+09     -28.2807
  1.76875e+09     -28.2783
  1.76906e+09     -28.2649
  1.76938e+09     -28.2614
  1.76969e+09       -28.25
     1.77e+09     -28.2414
  1.77031e+09     -28.2275
  1.77062e+09     -28.2093
  1.77094e+09     -28.2039
  1.77125e+09     -28.1747
  1.77156e+09     -28.1636
  1.77188e+09     -28.1376
  1.77219e+09     -28.1144
   1.7725e+09     -28.0916
  1.77281e+09     -28.0679
  1.77312e+09     -28.0384
  1.77344e+09     -28.0166
  1.77375e+09     -27.9897
  1.77406e+09     -27.9517
  1.77438e+09     -27.9255
  1.77469e+09     -27.8919
    1.775e+09      -27.857
  1.77531e+09     -27.8147
  1.77562e+09     -27.7839
  1.77594e+09     -27.7517
  1.77625e+09     -27.7174
  1.77656e+09      -27.685
  1.77688e+09     -27.6503
  1.77719e+09      -27.615
   1.7775e+09     -27.5874
  1.77781e+09     -27.5517
  1.77812e+09     -27.5193
  1.77844e+09      -27.486
  1.77875e+09     -27.4587
  1.77906e+09     -27.4287
  1.77938e+09     -27.4091
  1.77969e+09      -27.382
     1.78e+09     -27.3558
  1.78031e+09     -27.3283
  1.78062e+09     -27.3064
  1.78094e+09     -27.2866
  1.78125e+09     -27.2656
  1.78156e+09     -27.2337
  1.78188e+09     -27.2145
  1.78219e+09     -27.2006
   1.7825e+09     -27.1774
  1.78281e+09     -27.1536
  1.78312e+09     -27.1285
  1.78344e+09     -27.1132
  1.78375e+09     -27.0925
  1.78406e+09     -27.0731
  1.78438e+09     -27.0508
  1.78469e+09      -27.036
    1.785e+09     -27.0089
  1.78531e+09     -26.9925
  1.78562e+09     -26.9708
  1.78594e+09     -26.9467
  1.78625e+09     -26.9323
  1.78656e+09     -26.9084
  1.78688e+09     -26.8961
  1.78719e+09      -26.872
   1.7875e+09     -26.8492
  1.78781e+09     -26.8372
  1.78812e+09      -26.828
  1.78844e+09      -26.809
  1.78875e+09     -26.8034
  1.78906e+09     -26.7911
  1.78938e+09      -26.788
  1.78969e+09     -26.7803
     1.79e+09     -26.7738
  1.79031e+09     -26.7764
  1.79062e+09     -26.7679
  1.79094e+09     -26.7723
  1.79125e+09     -26.7813
  1.79156e+09      -26.785
  1.79188e+09      -26.791
  1.79219e+09     -26.8049
   1.7925e+09      -26.814
  1.79281e+09     -26.8249
  1.79312e+09     -26.8319
  1.79344e+09     -26.8436
  1.79375e+09     -26.8511
  1.79406e+09     -26.8669
  1.79438e+09     -26.8731
  1.79469e+09     -26.8821
    1.795e+09     -26.8922
  1.79531e+09     -26.9048
  1.79562e+09     -26.9088
  1.79594e+09     -26.9121
  1.79625e+09     -26.9207
  1.79656e+09     -26.9283
  1.79688e+09     -26.9293
  1.79719e+09     -26.9266
   1.7975e+09       -26.93
  1.79781e+09     -26.9329
  1.79812e+09     -26.9375
  1.79844e+09     -26.9335
  1.79875e+09     -26.9351
  1.79906e+09     -26.9373
  1.79938e+09     -26.9456
  1.79969e+09     -26.9476
      1.8e+09     -26.9563
  1.80031e+09      -26.965
  1.80062e+09     -26.9776
  1.80094e+09     -26.9918
  1.80125e+09     -27.0079
  1.80156e+09     -27.0304
  1.80188e+09     -27.0518
  1.80219e+09     -27.0718
   1.8025e+09     -27.1021
  1.80281e+09     -27.1286
  1.80312e+09     -27.1642
  1.80344e+09     -27.1927
  1.80375e+09     -27.2295
  1.80406e+09     -27.2621
  1.80438e+09     -27.2926
  1.80469e+09     -27.3263
    1.805e+09     -27.3528
  1.80531e+09     -27.3741
  1.80562e+09     -27.4025
  1.80594e+09     -27.4228
  1.80625e+09     -27.4443
  1.80656e+09     -27.4638
  1.80688e+09     -27.4794
  1.80719e+09     -27.4911
   1.8075e+09      -27.506
  1.80781e+09     -27.5107
  1.80812e+09      -27.523
  1.80844e+09     -27.5238
  1.80875e+09     -27.5352
  1.80906e+09     -27.5413
  1.80938e+09     -27.5424
  1.80969e+09     -27.5533
     1.81e+09     -27.5546
  1.81031e+09     -27.5543
  1.81062e+09      -27.566
  1.81094e+09     -27.5666
  1.81125e+09      -27.576
  1.81156e+09     -27.5835
  1.81188e+09     -27.5952
  1.81219e+09     -27.6051
   1.8125e+09     -27.6148
  1.81281e+09     -27.6328
  1.81312e+09     -27.6406
  1.81344e+09     -27.6572
  1.81375e+09     -27.6799
  1.81406e+09     -27.6951
  1.81438e+09     -27.7172
  1.81469e+09     -27.7338
    1.815e+09     -27.7514
  1.81531e+09     -27.7783
  1.81562e+09     -27.7997
  1.81594e+09     -27.8098
  1.81625e+09     -27.8268
  1.81656e+09     -27.8467
  1.81688e+09     -27.8638
  1.81719e+09     -27.8785
   1.8175e+09     -27.8909
  1.81781e+09     -27.9068
  1.81812e+09     -27.9108
  1.81844e+09     -27.9302
  1.81875e+09     -27.9429
  1.81906e+09     -27.9454
  1.81938e+09     -27.9599
  1.81969e+09     -27.9637
     1.82e+09     -27.9728
  1.82031e+09     -27.9765
  1.82062e+09     -27.9813
  1.82094e+09     -27.9865
  1.82125e+09     -27.9892
  1.82156e+09     -27.9929
  1.82188e+09     -27.9999
  1.82219e+09     -27.9975
   1.8225e+09     -28.0039
  1.82281e+09     -28.0123
  1.82312e+09     -28.0106
  1.82344e+09     -28.0085
  1.82375e+09     -28.0221
  1.82406e+09     -28.0139
  1.82438e+09     -28.0153
  1.82469e+09     -28.0182
    1.825e+09     -28.0168
  1.82531e+09     -28.0154
  1.82562e+09      -28.015
  1.82594e+09     -28.0107
  1.82625e+09     -27.9994
  1.82656e+09     -27.9935
  1.82688e+09     -27.9865
  1.82719e+09     -27.9839
   1.8275e+09     -27.9807
  1.82781e+09     -27.9657
  1.82812e+09     -27.9599
  1.82844e+09      -27.949
  1.82875e+09     -27.9394
  1.82906e+09     -27.9228
  1.82938e+09     -27.9128
  1.82969e+09     -27.9086
     1.83e+09     -27.9005
  1.83031e+09     -27.8946
  1.83062e+09     -27.8862
  1.83094e+09     -27.8836
  1.83125e+09     -27.8821
  1.83156e+09     -27.8832
  1.83188e+09     -27.8885
  1.83219e+09     -27.9021
   1.8325e+09     -27.9103
  1.83281e+09     -27.9231
  1.83312e+09     -27.9362
  1.83344e+09     -27.9549
  1.83375e+09     -27.9773
  1.83406e+09     -27.9986
  1.83438e+09     -28.0216
  1.83469e+09     -28.0546
    1.835e+09     -28.0846
  1.83531e+09     -28.1157
  1.83562e+09     -28.1475
  1.83594e+09     -28.1766
  1.83625e+09     -28.2063
  1.83656e+09     -28.2466
  1.83688e+09     -28.2775
  1.83719e+09     -28.3122
   1.8375e+09     -28.3433
  1.83781e+09     -28.3675
  1.83812e+09     -28.3909
  1.83844e+09     -28.4099
  1.83875e+09     -28.4215
  1.83906e+09      -28.432
  1.83938e+09     -28.4432
  1.83969e+09     -28.4491
     1.84e+09     -28.4526
  1.84031e+09     -28.4587
  1.84062e+09     -28.4458
  1.84094e+09     -28.4432
  1.84125e+09     -28.4308
  1.84156e+09     -28.4177
  1.84188e+09     -28.4015
  1.84219e+09     -28.3824
   1.8425e+09     -28.3653
  1.84281e+09     -28.3554
  1.84312e+09      -28.338
  1.84344e+09     -28.3229
  1.84375e+09     -28.3036
  1.84406e+09      -28.297
  1.84438e+09     -28.2851
  1.84469e+09      -28.275
    1.845e+09     -28.2783
  1.84531e+09     -28.2783
  1.84562e+09     -28.2726
  1.84594e+09     -28.2786
  1.84625e+09     -28.2804
  1.84656e+09     -28.2907
  1.84688e+09     -28.2923
  1.84719e+09     -28.2951
   1.8475e+09     -28.3111
  1.84781e+09     -28.3177
  1.84812e+09     -28.3294
  1.84844e+09     -28.3408
  1.84875e+09     -28.3565
  1.84906e+09     -28.3701
  1.84938e+09     -28.3757
  1.84969e+09     -28.3861
     1.85e+09     -28.3996
  1.85031e+09     -28.3967
  1.85062e+09     -28.4028
  1.85094e+09     -28.4038
  1.85125e+09     -28.4077
  1.85156e+09     -28.4033
  1.85188e+09     -28.4098
  1.85219e+09     -28.4012
   1.8525e+09      -28.412
  1.85281e+09     -28.4116
  1.85312e+09     -28.4144
  1.85344e+09     -28.4156
  1.85375e+09     -28.4208
  1.85406e+09     -28.4284
  1.85438e+09     -28.4371
  1.85469e+09     -28.4493
    1.855e+09      -28.454
  1.85531e+09     -28.4655
  1.85562e+09     -28.4881
  1.85594e+09     -28.4964
  1.85625e+09     -28.5205
  1.85656e+09     -28.5337
  1.85688e+09     -28.5659
  1.85719e+09     -28.5872
   1.8575e+09     -28.6197
  1.85781e+09     -28.6455
  1.85812e+09     -28.6696
  1.85844e+09     -28.6928
  1.85875e+09     -28.7178
  1.85906e+09     -28.7398
  1.85938e+09     -28.7698
  1.85969e+09     -28.7864
     1.86e+09     -28.8003
  1.86031e+09     -28.8184
  1.86062e+09     -28.8301
  1.86094e+09     -28.8401
  1.86125e+09     -28.8452
  1.86156e+09     -28.8544
  1.86188e+09     -28.8597
  1.86219e+09     -28.8694
   1.8625e+09     -28.8605
  1.86281e+09     -28.8586
  1.86312e+09     -28.8476
  1.86344e+09     -28.8414
  1.86375e+09     -28.8323
  1.86406e+09     -28.8306
  1.86438e+09     -28.8247
  1.86469e+09     -28.8092
    1.865e+09     -28.8006
  1.86531e+09     -28.7909
  1.86562e+09     -28.7748
  1.86594e+09     -28.7686
  1.86625e+09     -28.7589
  1.86656e+09      -28.749
  1.86688e+09     -28.7437
  1.86719e+09     -28.7444
   1.8675e+09     -28.7307
  1.86781e+09     -28.7388
  1.86812e+09     -28.7321
  1.86844e+09     -28.7283
  1.86875e+09     -28.7209
  1.86906e+09     -28.7244
  1.86938e+09     -28.7224
  1.86969e+09     -28.7126
     1.87e+09     -28.7077
  1.87031e+09     -28.7065
  1.87062e+09     -28.6957
  1.87094e+09     -28.6938
  1.87125e+09     -28.6754
  1.87156e+09     -28.6751
  1.87188e+09     -28.6493
  1.87219e+09     -28.6353
   1.8725e+09     -28.6139
  1.87281e+09     -28.5975
  1.87312e+09     -28.5734
  1.87344e+09     -28.5516
  1.87375e+09     -28.5254
  1.87406e+09     -28.4964
  1.87438e+09     -28.4551
  1.87469e+09     -28.4298
    1.875e+09     -28.3915
  1.87531e+09      -28.358
  1.87562e+09     -28.3224
  1.87594e+09     -28.2838
  1.87625e+09     -28.2418
  1.87656e+09      -28.213
  1.87688e+09     -28.1736
  1.87719e+09     -28.1358
   1.8775e+09     -28.0996
  1.87781e+09     -28.0587
  1.87812e+09     -28.0261
  1.87844e+09     -27.9907
  1.87875e+09     -27.9609
  1.87906e+09     -27.9235
  1.87938e+09     -27.8872
  1.87969e+09     -27.8572
     1.88e+09     -27.8212
  1.88031e+09     -27.7873
  1.88062e+09     -27.7484
  1.88094e+09     -27.7094
  1.88125e+09      -27.673
  1.88156e+09     -27.6265
  1.88188e+09     -27.5859
  1.88219e+09     -27.5343
   1.8825e+09     -27.4753
  1.88281e+09     -27.4167
  1.88312e+09      -27.357
  1.88344e+09      -27.286
  1.88375e+09     -27.2075
  1.88406e+09      -27.133
  1.88438e+09     -27.0519
  1.88469e+09     -26.9573
    1.885e+09     -26.8774
  1.88531e+09     -26.7899
  1.88562e+09     -26.6949
  1.88594e+09     -26.6081
  1.88625e+09     -26.5256
  1.88656e+09      -26.445
  1.88688e+09     -26.3712
  1.88719e+09     -26.2987
   1.8875e+09     -26.2357
  1.88781e+09     -26.1801
  1.88812e+09     -26.1262
  1.88844e+09     -26.0754
  1.88875e+09     -26.0287
  1.88906e+09     -25.9875
  1.88938e+09     -25.9437
  1.88969e+09     -25.9094
     1.89e+09     -25.8761
  1.89031e+09     -25.8441
  1.89062e+09     -25.8167
  1.89094e+09     -25.7863
  1.89125e+09     -25.7564
  1.89156e+09     -25.7336
  1.89188e+09      -25.711
  1.89219e+09     -25.6815
   1.8925e+09     -25.6556
  1.89281e+09     -25.6313
  1.89312e+09     -25.6058
  1.89344e+09     -25.5839
  1.89375e+09     -25.5594
  1.89406e+09     -25.5326
  1.89438e+09     -25.5019
  1.89469e+09     -25.4721
    1.895e+09     -25.4415
  1.89531e+09     -25.4089
  1.89562e+09     -25.3709
  1.89594e+09     -25.3392
  1.89625e+09     -25.3087
  1.89656e+09     -25.2678
  1.89688e+09     -25.2391
  1.89719e+09     -25.2037
   1.8975e+09     -25.1621
  1.89781e+09     -25.1211
  1.89812e+09     -25.0799
  1.89844e+09     -25.0499
  1.89875e+09     -25.0158
  1.89906e+09     -24.9805
  1.89938e+09     -24.9504
  1.89969e+09     -24.9152
      1.9e+09     -24.8938
  1.90031e+09     -24.8652
  1.90062e+09      -24.837
  1.90094e+09     -24.8122
  1.90125e+09     -24.7875
  1.90156e+09     -24.7675
  1.90188e+09     -24.7506
  1.90219e+09     -24.7336
   1.9025e+09     -24.7172
  1.90281e+09     -24.6959
  1.90312e+09     -24.6842
  1.90344e+09      -24.673
  1.90375e+09     -24.6607
  1.90406e+09     -24.6538
  1.90438e+09     -24.6407
  1.90469e+09      -24.634
    1.905e+09     -24.6244
  1.90531e+09     -24.6202
  1.90562e+09     -24.6103
  1.90594e+09     -24.6019
  1.90625e+09     -24.5951
  1.90656e+09     -24.5782
  1.90688e+09     -24.5709
  1.90719e+09     -24.5588
   1.9075e+09       -24.56
  1.90781e+09     -24.5407
  1.90812e+09     -24.5325
  1.90844e+09      -24.516
  1.90875e+09     -24.5088
  1.90906e+09     -24.4872
  1.90938e+09     -24.4764
  1.90969e+09      -24.464
     1.91e+09     -24.4547
  1.91031e+09     -24.4376
  1.91062e+09     -24.4254
  1.91094e+09     -24.4151
  1.91125e+09     -24.4077
  1.91156e+09     -24.3977
  1.91188e+09     -24.3886
  1.91219e+09     -24.3818
   1.9125e+09     -24.3805
  1.91281e+09      -24.379
  1.91312e+09     -24.3806
  1.91344e+09     -24.3844
  1.91375e+09     -24.3839
  1.91406e+09     -24.3891
  1.91438e+09      -24.398
  1.91469e+09     -24.4073
    1.915e+09     -24.4208
  1.91531e+09     -24.4262
  1.91562e+09     -24.4483
  1.91594e+09     -24.4619
  1.91625e+09     -24.4752
  1.91656e+09     -24.4922
  1.91688e+09     -24.5118
  1.91719e+09     -24.5312
   1.9175e+09     -24.5435
  1.91781e+09     -24.5585
  1.91812e+09      -24.572
  1.91844e+09      -24.594
  1.91875e+09     -24.6033
  1.91906e+09     -24.6095
  1.91938e+09     -24.6211
  1.91969e+09     -24.6288
     1.92e+09     -24.6462
  1.92031e+09     -24.6504
  1.92062e+09     -24.6594
  1.92094e+09     -24.6677
  1.92125e+09     -24.6806
  1.92156e+09     -24.6892
  1.92188e+09     -24.6995
  1.92219e+09     -24.7179
   1.9225e+09      -24.729
  1.92281e+09     -24.7444
  1.92312e+09     -24.7669
  1.92344e+09     -24.7814
  1.92375e+09     -24.8119
  1.92406e+09     -24.8289
  1.92438e+09     -24.8561
  1.92469e+09      -24.889
    1.925e+09     -24.9268
  1.92531e+09     -24.9625
  1.92562e+09     -25.0024
  1.92594e+09     -25.0476
  1.92625e+09     -25.0867
  1.92656e+09     -25.1355
  1.92688e+09     -25.1812
  1.92719e+09     -25.2391
   1.9275e+09     -25.2865
  1.92781e+09     -25.3363
  1.92812e+09     -25.3901
  1.92844e+09     -25.4394
  1.92875e+09     -25.4926
  1.92906e+09     -25.5422
  1.92938e+09     -25.5934
  1.92969e+09     -25.6368
     1.93e+09     -25.6898
  1.93031e+09     -25.7369
  1.93062e+09     -25.7827
  1.93094e+09     -25.8324
  1.93125e+09     -25.8791
  1.93156e+09     -25.9164
  1.93188e+09     -25.9578
  1.93219e+09     -26.0003
   1.9325e+09     -26.0395
  1.93281e+09     -26.0767
  1.93312e+09      -26.123
  1.93344e+09     -26.1588
  1.93375e+09      -26.203
  1.93406e+09     -26.2476
  1.93438e+09     -26.2902
  1.93469e+09     -26.3323
    1.935e+09     -26.3862
  1.93531e+09     -26.4377
  1.93562e+09     -26.4879
  1.93594e+09     -26.5456
  1.93625e+09     -26.6063
  1.93656e+09     -26.6654
  1.93688e+09     -26.7204
  1.93719e+09     -26.7852
   1.9375e+09     -26.8543
  1.93781e+09     -26.9202
  1.93812e+09     -26.9788
  1.93844e+09     -27.0483
  1.93875e+09     -27.1122
  1.93906e+09     -27.1825
  1.93938e+09     -27.2459
  1.93969e+09     -27.3161
     1.94e+09     -27.3748
  1.94031e+09     -27.4364
  1.94062e+09     -27.5007
  1.94094e+09     -27.5566
  1.94125e+09     -27.6086
  1.94156e+09      -27.663
  1.94188e+09     -27.7116
  1.94219e+09     -27.7575
   1.9425e+09      -27.801
  1.94281e+09     -27.8457
  1.94312e+09     -27.8825
  1.94344e+09     -27.9191
  1.94375e+09     -27.9531
  1.94406e+09     -27.9902
  1.94438e+09     -28.0311
  1.94469e+09     -28.0625
    1.945e+09     -28.0963
  1.94531e+09      -28.132
  1.94562e+09     -28.1622
  1.94594e+09     -28.2025
  1.94625e+09     -28.2421
  1.94656e+09     -28.2832
  1.94688e+09     -28.3291
  1.94719e+09     -28.3813
   1.9475e+09     -28.4351
  1.94781e+09     -28.4857
  1.94812e+09     -28.5507
  1.94844e+09     -28.6155
  1.94875e+09     -28.6795
  1.94906e+09      -28.753
  1.94938e+09     -28.8223
  1.94969e+09     -28.8967
     1.95e+09     -28.9714
  1.95031e+09     -29.0546
  1.95062e+09      -29.137
  1.95094e+09     -29.2187
  1.95125e+09     -29.2946
  1.95156e+09     -29.3685
  1.95188e+09     -29.4461
  1.95219e+09     -29.5117
   1.9525e+09     -29.5825
  1.95281e+09     -29.6365
  1.95312e+09     -29.7006
  1.95344e+09     -29.7569
  1.95375e+09     -29.8163
  1.95406e+09     -29.8613
  1.95438e+09     -29.9005
  1.95469e+09     -29.9388
    1.955e+09     -29.9846
  1.95531e+09     -30.0186
  1.95562e+09     -30.0512
  1.95594e+09     -30.0879
  1.95625e+09     -30.1129
  1.95656e+09     -30.1429
  1.95688e+09     -30.1808
  1.95719e+09     -30.2176
   1.9575e+09     -30.2431
  1.95781e+09     -30.2886
  1.95812e+09     -30.3255
  1.95844e+09     -30.3624
  1.95875e+09     -30.4087
  1.95906e+09     -30.4591
  1.95938e+09     -30.5035
  1.95969e+09     -30.5644
     1.96e+09     -30.6283
  1.96031e+09      -30.687
  1.96062e+09     -30.7427
  1.96094e+09     -30.8151
  1.96125e+09      -30.883
  1.96156e+09     -30.9494
  1.96188e+09     -31.0239
  1.96219e+09     -31.0906
   1.9625e+09     -31.1734
  1.96281e+09     -31.2298
  1.96312e+09     -31.2987
  1.96344e+09     -31.3523
  1.96375e+09     -31.4287
  1.96406e+09     -31.4842
  1.96438e+09     -31.5346
  1.96469e+09     -31.6062
    1.965e+09     -31.6517
  1.96531e+09     -31.7071
  1.96562e+09      -31.757
  1.96594e+09     -31.8037
  1.96625e+09     -31.8425
  1.96656e+09     -31.8988
  1.96688e+09     -31.9388
  1.96719e+09     -31.9654
   1.9675e+09     -32.0007
  1.96781e+09     -32.0489
  1.96812e+09     -32.0862
  1.96844e+09     -32.1312
  1.96875e+09     -32.1798
  1.96906e+09     -32.2146
  1.96938e+09     -32.2622
  1.96969e+09     -32.3206
     1.97e+09     -32.3801
  1.97031e+09     -32.4236
  1.97062e+09      -32.472
  1.97094e+09      -32.531
  1.97125e+09       -32.59
  1.97156e+09     -32.6505
  1.97188e+09     -32.7166
  1.97219e+09     -32.7722
   1.9725e+09     -32.8324
  1.97281e+09     -32.9026
  1.97312e+09     -32.9691
  1.97344e+09     -33.0282
  1.97375e+09     -33.1111
  1.97406e+09     -33.1601
  1.97438e+09     -33.2187
  1.97469e+09     -33.2596
    1.975e+09     -33.3179
  1.97531e+09      -33.362
  1.97562e+09     -33.4024
  1.97594e+09     -33.4476
  1.97625e+09     -33.4781
  1.97656e+09     -33.5135
  1.97688e+09     -33.5378
  1.97719e+09     -33.5729
   1.9775e+09     -33.5905
  1.97781e+09     -33.6012
  1.97812e+09     -33.6107
  1.97844e+09     -33.6209
  1.97875e+09     -33.6312
  1.97906e+09     -33.6384
  1.97938e+09      -33.643
  1.97969e+09      -33.641
     1.98e+09     -33.6428
  1.98031e+09     -33.6381
  1.98062e+09     -33.6321
  1.98094e+09     -33.6338
  1.98125e+09     -33.6203
  1.98156e+09     -33.6153
  1.98188e+09     -33.6069
  1.98219e+09     -33.5929
   1.9825e+09     -33.5874
  1.98281e+09     -33.5804
  1.98312e+09     -33.5632
  1.98344e+09     -33.5569
  1.98375e+09     -33.5367
  1.98406e+09     -33.5168
  1.98438e+09     -33.4882
  1.98469e+09     -33.4632
    1.985e+09     -33.4509
  1.98531e+09     -33.4213
  1.98562e+09     -33.3993
  1.98594e+09     -33.3673
  1.98625e+09     -33.3258
  1.98656e+09     -33.2895
  1.98688e+09     -33.2466
  1.98719e+09     -33.2009
   1.9875e+09     -33.1731
  1.98781e+09     -33.1081
  1.98812e+09     -33.0677
  1.98844e+09     -33.0267
  1.98875e+09     -32.9871
  1.98906e+09     -32.9327
  1.98938e+09     -32.8895
  1.98969e+09      -32.842
     1.99e+09     -32.8011
  1.99031e+09     -32.7619
  1.99062e+09     -32.7233
  1.99094e+09     -32.6852
  1.99125e+09     -32.6597
  1.99156e+09     -32.6195
  1.99188e+09     -32.5928
  1.99219e+09     -32.5861
   1.9925e+09     -32.5636
  1.99281e+09     -32.5523
  1.99312e+09     -32.5339
  1.99344e+09     -32.5275
  1.99375e+09     -32.5288
  1.99406e+09     -32.5231
  1.99438e+09     -32.5389
  1.99469e+09      -32.538
    1.995e+09     -32.5537
  1.99531e+09     -32.5564
  1.99562e+09     -32.5734
  1.99594e+09     -32.5889
  1.99625e+09     -32.6014
  1.99656e+09      -32.618
  1.99688e+09     -32.6304
  1.99719e+09     -32.6529
   1.9975e+09     -32.6595
  1.99781e+09     -32.6628
  1.99812e+09       -32.68
  1.99844e+09     -32.6767
  1.99875e+09     -32.6896
  1.99906e+09     -32.7065
  1.99938e+09     -32.7096
  1.99969e+09     -32.7137
        2e+09     -32.7198
        2e+09     -32.7249
  2.00031e+09      -32.719
  2.00062e+09     -32.7236
  2.00094e+09     -32.7212
  2.00125e+09     -32.7247
  2.00156e+09     -32.7303
  2.00188e+09     -32.7369
  2.00219e+09     -32.7439
   2.0025e+09     -32.7592
  2.00281e+09      -32.771
  2.00312e+09     -32.7916
  2.00344e+09     -32.8126
  2.00375e+09     -32.8485
  2.00406e+09     -32.8675
  2.00438e+09     -32.8959
  2.00469e+09     -32.9279
    2.005e+09     -32.9711
  2.00531e+09      -33.001
  2.00562e+09      -33.052
  2.00594e+09     -33.0914
  2.00625e+09     -33.1535
  2.00656e+09     -33.2018
  2.00688e+09     -33.2498
  2.00719e+09      -33.308
   2.0075e+09     -33.3451
  2.00781e+09     -33.4005
  2.00812e+09     -33.4698
  2.00844e+09      -33.525
  2.00875e+09     -33.5804
  2.00906e+09     -33.6299
  2.00938e+09     -33.6953
  2.00969e+09     -33.7298
     2.01e+09     -33.7781
  2.01031e+09     -33.8292
  2.01062e+09     -33.8695
  2.01094e+09     -33.9061
  2.01125e+09     -33.9488
  2.01156e+09     -33.9967
  2.01188e+09     -34.0393
  2.01219e+09     -34.0745
   2.0125e+09     -34.1194
  2.01281e+09     -34.1578
  2.01312e+09     -34.2034
  2.01344e+09     -34.2297
  2.01375e+09     -34.2739
  2.01406e+09     -34.3407
  2.01438e+09     -34.3853
  2.01469e+09      -34.444
    2.015e+09     -34.4914
  2.01531e+09     -34.5598
  2.01562e+09     -34.6391
  2.01594e+09     -34.6919
  2.01625e+09     -34.7875
  2.01656e+09     -34.8654
  2.01688e+09     -34.9478
  2.01719e+09     -35.0332
   2.0175e+09     -35.1318
  2.01781e+09     -35.2364
  2.01812e+09     -35.3292
  2.01844e+09     -35.4317
  2.01875e+09     -35.5194
  2.01906e+09     -35.6199
  2.01938e+09     -35.7309
  2.01969e+09      -35.834
     2.02e+09     -35.9305
  2.02031e+09     -36.0384
  2.02062e+09     -36.1218
  2.02094e+09     -36.1929
  2.02125e+09     -36.2891
  2.02156e+09     -36.3562
  2.02188e+09     -36.4318
  2.02219e+09     -36.4956
   2.0225e+09     -36.5314
  2.02281e+09     -36.5832
  2.02312e+09     -36.5907
  2.02344e+09      -36.612
  2.02375e+09     -36.6027
  2.02406e+09     -36.5939
  2.02438e+09      -36.585
  2.02469e+09     -36.5371
    2.025e+09     -36.4599
  2.02531e+09     -36.4042
  2.02562e+09     -36.3226
  2.02594e+09     -36.2384
  2.02625e+09     -36.1388
  2.02656e+09     -36.0186
  2.02688e+09     -35.9047
  2.02719e+09     -35.7793
   2.0275e+09     -35.6326
  2.02781e+09     -35.5122
  2.02812e+09     -35.3769
  2.02844e+09     -35.2388
  2.02875e+09     -35.1231
  2.02906e+09     -34.9943
  2.02938e+09     -34.8893
  2.02969e+09     -34.7958
     2.03e+09      -34.703
  2.03031e+09     -34.6361
  2.03062e+09     -34.5855
  2.03094e+09     -34.5724
  2.03125e+09     -34.5508
  2.03156e+09     -34.5864
  2.03188e+09     -34.6448
  2.03219e+09     -34.7369
   2.0325e+09     -34.8743
  2.03281e+09      -35.039
  2.03312e+09     -35.2552
  2.03344e+09     -35.5347
  2.03375e+09     -35.8165
  2.03406e+09     -36.1988
  2.03438e+09      -36.554
  2.03469e+09     -36.9085
    2.035e+09     -37.1983
  2.03531e+09     -37.4043
  2.03562e+09     -37.4586
  2.03594e+09     -37.3487
  2.03625e+09     -37.1195
  2.03656e+09     -36.7456
  2.03688e+09     -36.3431
  2.03719e+09     -35.8972
   2.0375e+09     -35.4605
  2.03781e+09     -35.0357
  2.03812e+09     -34.6597
  2.03844e+09     -34.3305
  2.03875e+09     -34.0133
  2.03906e+09     -33.7492
  2.03938e+09      -33.523
  2.03969e+09     -33.3102
     2.04e+09     -33.1456
  2.04031e+09     -32.9847
  2.04062e+09     -32.8656
  2.04094e+09     -32.7648
  2.04125e+09     -32.6647
  2.04156e+09     -32.5957
  2.04188e+09      -32.537
  2.04219e+09     -32.4934
   2.0425e+09     -32.4459
  2.04281e+09     -32.4211
  2.04312e+09     -32.3987
  2.04344e+09      -32.396
  2.04375e+09      -32.393
  2.04406e+09     -32.3896
  2.04438e+09     -32.4104
  2.04469e+09     -32.4053
    2.045e+09     -32.4262
  2.04531e+09     -32.4548
  2.04562e+09      -32.469
  2.04594e+09     -32.4956
  2.04625e+09     -32.5397
  2.04656e+09     -32.5555
  2.04688e+09     -32.5887
  2.04719e+09     -32.6239
   2.0475e+09     -32.6433
  2.04781e+09     -32.6768
  2.04812e+09     -32.6955
  2.04844e+09     -32.7186
  2.04875e+09     -32.7365
  2.04906e+09      -32.755
  2.04938e+09     -32.7565
