#
# AEG Box Test Suite by I. D. Flintoft, L. Dawson, J. F. Dawson and A. C. Marvin is 
# licensed under a Creative Commons Attribution 4.0 International License.
# Based on a work at https://bitbucket.org/uoyaeg/aegboxts.
#
# If you use or make derivatives of the test suite please attribute the original
# work to I. D. Flintoft, L. Dawson, J. F. Dawson and A. C. Marvin, Applied
# Electromagnetics Group, Department of Electronics, University of York, UK.
#
#     f (MHz)   A (dB m^2) 
  1.93094e+09     -35.4313
  1.93125e+09     -35.4055
  1.93156e+09     -35.3885
  1.93188e+09     -35.3642
  1.93219e+09     -35.3498
   1.9325e+09     -35.3182
  1.93281e+09     -35.3083
  1.93312e+09      -35.293
  1.93344e+09     -35.2962
  1.93375e+09     -35.2602
  1.93406e+09     -35.2632
  1.93438e+09     -35.2445
  1.93469e+09     -35.2343
    1.935e+09     -35.2164
  1.93531e+09     -35.2192
  1.93562e+09     -35.1905
  1.93594e+09     -35.1851
  1.93625e+09     -35.1647
  1.93656e+09     -35.1439
  1.93688e+09     -35.1385
  1.93719e+09     -35.1101
   1.9375e+09     -35.0956
  1.93781e+09     -35.0595
  1.93812e+09      -35.047
  1.93844e+09       -35.02
  1.93875e+09     -34.9981
  1.93906e+09     -34.9686
  1.93938e+09     -34.9463
  1.93969e+09     -34.9121
     1.94e+09     -34.8869
  1.94031e+09     -34.8687
  1.94062e+09     -34.8393
  1.94094e+09     -34.8114
  1.94125e+09     -34.7941
  1.94156e+09     -34.7679
  1.94188e+09     -34.7583
  1.94219e+09     -34.7415
   1.9425e+09     -34.7335
  1.94281e+09     -34.6991
  1.94312e+09     -34.6863
  1.94344e+09     -34.6704
  1.94375e+09     -34.6784
  1.94406e+09     -34.6679
  1.94438e+09     -34.6513
  1.94469e+09     -34.6465
    1.945e+09     -34.6499
  1.94531e+09     -34.6237
  1.94562e+09     -34.6155
  1.94594e+09     -34.6368
  1.94625e+09     -34.6237
  1.94656e+09     -34.6096
  1.94688e+09     -34.6155
  1.94719e+09     -34.5977
   1.9475e+09     -34.5923
  1.94781e+09     -34.5958
  1.94812e+09     -34.5747
  1.94844e+09     -34.5524
  1.94875e+09     -34.5435
  1.94906e+09      -34.516
  1.94938e+09     -34.5013
  1.94969e+09     -34.4707
     1.95e+09     -34.4601
  1.95031e+09     -34.4294
  1.95062e+09     -34.4069
  1.95094e+09     -34.3824
  1.95125e+09     -34.3494
  1.95156e+09     -34.3295
  1.95188e+09     -34.2993
  1.95219e+09      -34.273
   1.9525e+09     -34.2591
  1.95281e+09     -34.2331
  1.95312e+09        -34.2
  1.95344e+09     -34.1808
  1.95375e+09     -34.1655
  1.95406e+09     -34.1516
  1.95438e+09     -34.1241
  1.95469e+09     -34.1199
    1.955e+09     -34.1278
  1.95531e+09     -34.1038
  1.95562e+09     -34.1038
  1.95594e+09     -34.1183
  1.95625e+09     -34.1173
  1.95656e+09     -34.1227
  1.95688e+09     -34.1288
  1.95719e+09     -34.1299
   1.9575e+09     -34.1358
  1.95781e+09     -34.1545
  1.95812e+09     -34.1556
  1.95844e+09     -34.1672
  1.95875e+09     -34.1819
  1.95906e+09     -34.1895
  1.95938e+09     -34.1951
  1.95969e+09     -34.2113
     1.96e+09     -34.2155
  1.96031e+09     -34.2078
  1.96062e+09      -34.214
  1.96094e+09     -34.2073
  1.96125e+09     -34.2021
  1.96156e+09     -34.2037
  1.96188e+09     -34.1903
  1.96219e+09     -34.1974
   1.9625e+09     -34.1678
  1.96281e+09     -34.1583
  1.96312e+09      -34.147
  1.96344e+09     -34.1548
  1.96375e+09     -34.1357
  1.96406e+09     -34.1178
  1.96438e+09     -34.1154
  1.96469e+09     -34.1117
    1.965e+09     -34.0992
  1.96531e+09     -34.0925
  1.96562e+09     -34.0913
  1.96594e+09     -34.0991
  1.96625e+09      -34.087
  1.96656e+09     -34.0965
  1.96688e+09     -34.1117
  1.96719e+09     -34.1065
   1.9675e+09     -34.1223
  1.96781e+09     -34.1321
  1.96812e+09     -34.1491
  1.96844e+09     -34.1624
  1.96875e+09     -34.1691
  1.96906e+09     -34.1951
  1.96938e+09     -34.2078
  1.96969e+09     -34.2207
     1.97e+09     -34.2412
  1.97031e+09     -34.2703
  1.97062e+09     -34.2892
  1.97094e+09      -34.292
  1.97125e+09     -34.3033
  1.97156e+09     -34.3171
  1.97188e+09     -34.3173
  1.97219e+09     -34.3289
   1.9725e+09     -34.3286
  1.97281e+09     -34.3265
  1.97312e+09     -34.3366
  1.97344e+09     -34.3417
  1.97375e+09     -34.3288
  1.97406e+09      -34.328
  1.97438e+09     -34.3002
  1.97469e+09     -34.3096
    1.975e+09      -34.306
  1.97531e+09     -34.2889
  1.97562e+09     -34.2744
  1.97594e+09     -34.2706
  1.97625e+09     -34.2641
  1.97656e+09     -34.2474
  1.97688e+09     -34.2388
  1.97719e+09     -34.2293
   1.9775e+09     -34.2199
  1.97781e+09     -34.2241
  1.97812e+09      -34.217
  1.97844e+09     -34.2168
  1.97875e+09     -34.2198
  1.97906e+09     -34.2226
  1.97938e+09     -34.2318
  1.97969e+09     -34.2459
     1.98e+09     -34.2579
  1.98031e+09     -34.2738
  1.98062e+09     -34.2942
  1.98094e+09     -34.3218
  1.98125e+09     -34.3413
  1.98156e+09     -34.3693
  1.98188e+09     -34.3971
  1.98219e+09     -34.4236
   1.9825e+09     -34.4425
  1.98281e+09     -34.4781
  1.98312e+09     -34.5213
  1.98344e+09     -34.5411
  1.98375e+09     -34.5781
  1.98406e+09     -34.6202
  1.98438e+09     -34.6488
  1.98469e+09     -34.6923
    1.985e+09     -34.7316
  1.98531e+09     -34.7841
  1.98562e+09      -34.801
  1.98594e+09     -34.8516
  1.98625e+09     -34.8968
  1.98656e+09      -34.951
  1.98688e+09       -34.99
  1.98719e+09     -35.0228
   1.9875e+09     -35.0689
  1.98781e+09     -35.1255
  1.98812e+09     -35.1739
  1.98844e+09     -35.2322
  1.98875e+09     -35.2678
  1.98906e+09      -35.328
  1.98938e+09      -35.386
  1.98969e+09     -35.4225
     1.99e+09     -35.4838
  1.99031e+09     -35.5622
  1.99062e+09      -35.597
  1.99094e+09     -35.6681
  1.99125e+09      -35.725
  1.99156e+09     -35.7941
  1.99188e+09     -35.8404
  1.99219e+09       -35.91
   1.9925e+09     -35.9666
  1.99281e+09     -36.0227
  1.99312e+09     -36.0875
  1.99344e+09     -36.1216
  1.99375e+09     -36.1843
  1.99406e+09     -36.2324
  1.99438e+09     -36.2812
  1.99469e+09     -36.3258
    1.995e+09     -36.3523
  1.99531e+09     -36.3948
  1.99562e+09     -36.4409
  1.99594e+09     -36.4595
  1.99625e+09     -36.4833
  1.99656e+09     -36.5255
  1.99688e+09     -36.5322
  1.99719e+09     -36.5388
   1.9975e+09     -36.5533
  1.99781e+09     -36.5583
  1.99812e+09     -36.5495
  1.99844e+09     -36.5583
  1.99875e+09     -36.5498
  1.99906e+09     -36.5406
  1.99938e+09     -36.5188
  1.99969e+09      -36.522
        2e+09     -36.4987
        2e+09     -36.5071
  2.00031e+09     -36.4898
  2.00062e+09     -36.4593
  2.00094e+09     -36.4376
  2.00125e+09     -36.4284
  2.00156e+09     -36.4078
  2.00188e+09     -36.3813
  2.00219e+09     -36.3594
   2.0025e+09     -36.3259
  2.00281e+09     -36.2968
  2.00312e+09     -36.2812
  2.00344e+09     -36.2508
  2.00375e+09     -36.2224
  2.00406e+09     -36.1946
  2.00438e+09      -36.169
  2.00469e+09     -36.1359
    2.005e+09     -36.1155
  2.00531e+09     -36.0807
  2.00562e+09     -36.0532
  2.00594e+09      -36.017
  2.00625e+09     -35.9784
  2.00656e+09     -35.9363
  2.00688e+09     -35.9016
  2.00719e+09     -35.8464
   2.0075e+09     -35.8207
  2.00781e+09     -35.7559
  2.00812e+09     -35.7313
  2.00844e+09      -35.654
  2.00875e+09     -35.5983
  2.00906e+09     -35.5506
  2.00938e+09     -35.4818
  2.00969e+09     -35.4178
     2.01e+09     -35.3654
  2.01031e+09     -35.2935
  2.01062e+09     -35.2424
  2.01094e+09     -35.1589
  2.01125e+09     -35.0903
  2.01156e+09     -35.0224
  2.01188e+09     -34.9602
  2.01219e+09     -34.8818
   2.0125e+09     -34.8325
  2.01281e+09     -34.7589
  2.01312e+09     -34.6915
  2.01344e+09     -34.6336
  2.01375e+09     -34.5769
  2.01406e+09     -34.5216
  2.01438e+09      -34.483
  2.01469e+09     -34.4223
    2.015e+09     -34.3677
  2.01531e+09     -34.3243
  2.01562e+09      -34.285
  2.01594e+09     -34.2341
  2.01625e+09     -34.1919
  2.01656e+09     -34.1455
  2.01688e+09     -34.1198
  2.01719e+09     -34.0883
   2.0175e+09     -34.0502
  2.01781e+09     -34.0183
  2.01812e+09     -33.9916
  2.01844e+09     -33.9498
  2.01875e+09      -33.912
  2.01906e+09     -33.8968
  2.01938e+09     -33.8531
  2.01969e+09     -33.8306
     2.02e+09      -33.794
  2.02031e+09     -33.7524
  2.02062e+09      -33.718
  2.02094e+09     -33.6737
  2.02125e+09     -33.6303
  2.02156e+09     -33.5877
  2.02188e+09     -33.5492
  2.02219e+09     -33.4962
   2.0225e+09      -33.462
  2.02281e+09     -33.3993
  2.02312e+09      -33.359
  2.02344e+09     -33.3089
  2.02375e+09     -33.2451
  2.02406e+09     -33.1994
  2.02438e+09     -33.1488
  2.02469e+09     -33.0931
    2.025e+09     -33.0415
  2.02531e+09     -32.9927
  2.02562e+09      -32.936
  2.02594e+09      -32.875
  2.02625e+09     -32.8224
  2.02656e+09     -32.7739
  2.02688e+09     -32.7303
  2.02719e+09     -32.6638
   2.0275e+09      -32.622
  2.02781e+09      -32.578
  2.02812e+09     -32.5264
  2.02844e+09     -32.4818
  2.02875e+09     -32.4426
  2.02906e+09     -32.3993
  2.02938e+09     -32.3616
  2.02969e+09     -32.3362
     2.03e+09     -32.3105
  2.03031e+09     -32.2865
  2.03062e+09     -32.2616
  2.03094e+09     -32.2481
  2.03125e+09     -32.2252
  2.03156e+09     -32.2244
  2.03188e+09     -32.2061
  2.03219e+09     -32.1992
   2.0325e+09     -32.1975
  2.03281e+09     -32.1811
  2.03312e+09     -32.1712
  2.03344e+09     -32.1575
  2.03375e+09     -32.1344
  2.03406e+09     -32.1261
  2.03438e+09     -32.1058
  2.03469e+09     -32.0818
    2.035e+09     -32.0571
  2.03531e+09      -32.036
  2.03562e+09     -32.0031
  2.03594e+09     -31.9924
  2.03625e+09     -31.9659
  2.03656e+09     -31.9366
  2.03688e+09     -31.9243
  2.03719e+09     -31.9003
   2.0375e+09     -31.8927
  2.03781e+09     -31.8766
  2.03812e+09     -31.8866
  2.03844e+09     -31.8616
  2.03875e+09     -31.8707
  2.03906e+09     -31.8848
  2.03938e+09     -31.8973
  2.03969e+09     -31.9063
     2.04e+09     -31.9228
  2.04031e+09     -31.9433
  2.04062e+09     -31.9718
  2.04094e+09     -32.0214
  2.04125e+09     -32.0672
  2.04156e+09     -32.0991
  2.04188e+09     -32.1435
  2.04219e+09     -32.1998
   2.0425e+09     -32.2634
  2.04281e+09     -32.3206
  2.04312e+09     -32.3736
  2.04344e+09     -32.4291
  2.04375e+09     -32.4971
  2.04406e+09       -32.56
  2.04438e+09     -32.6136
  2.04469e+09     -32.6802
    2.045e+09     -32.7448
  2.04531e+09      -32.811
  2.04562e+09     -32.8658
  2.04594e+09     -32.9177
  2.04625e+09     -32.9703
  2.04656e+09     -33.0192
  2.04688e+09     -33.0599
  2.04719e+09     -33.0902
   2.0475e+09     -33.1306
  2.04781e+09     -33.1567
  2.04812e+09     -33.1735
  2.04844e+09     -33.2075
  2.04875e+09     -33.2005
  2.04906e+09     -33.2198
  2.04938e+09     -33.2085
  2.04969e+09     -33.2174
     2.05e+09     -33.2018
  2.05031e+09     -33.1959
  2.05062e+09     -33.1799
  2.05094e+09     -33.1533
  2.05125e+09     -33.1454
  2.05156e+09     -33.1246
  2.05188e+09     -33.0948
  2.05219e+09     -33.0768
   2.0525e+09     -33.0461
  2.05281e+09     -33.0298
  2.05312e+09     -33.0136
  2.05344e+09     -32.9857
  2.05375e+09     -32.9803
  2.05406e+09     -32.9597
  2.05438e+09     -32.9508
  2.05469e+09     -32.9338
    2.055e+09     -32.9523
  2.05531e+09     -32.9557
  2.05562e+09     -32.9691
  2.05594e+09     -33.0012
  2.05625e+09     -33.0346
  2.05656e+09     -33.0583
  2.05688e+09     -33.0905
  2.05719e+09     -33.1144
   2.0575e+09     -33.1557
  2.05781e+09     -33.1642
  2.05812e+09     -33.1664
  2.05844e+09     -33.1655
  2.05875e+09     -33.1407
  2.05906e+09     -33.0991
  2.05938e+09     -33.0556
  2.05969e+09     -33.0014
     2.06e+09     -32.9572
  2.06031e+09     -32.8995
  2.06062e+09     -32.8422
  2.06094e+09     -32.7793
  2.06125e+09     -32.7196
  2.06156e+09     -32.6791
  2.06188e+09     -32.6267
  2.06219e+09     -32.5884
   2.0625e+09     -32.5298
  2.06281e+09     -32.4903
  2.06312e+09     -32.4616
  2.06344e+09     -32.4211
  2.06375e+09     -32.3957
  2.06406e+09     -32.3644
  2.06438e+09     -32.3439
  2.06469e+09     -32.3118
    2.065e+09      -32.292
  2.06531e+09      -32.266
  2.06562e+09     -32.2456
  2.06594e+09     -32.2397
  2.06625e+09     -32.2075
  2.06656e+09     -32.2033
  2.06688e+09     -32.1854
  2.06719e+09     -32.1689
   2.0675e+09      -32.164
  2.06781e+09     -32.1433
  2.06812e+09     -32.1201
  2.06844e+09      -32.113
  2.06875e+09     -32.0893
  2.06906e+09     -32.0788
  2.06938e+09     -32.0623
  2.06969e+09     -32.0414
     2.07e+09     -32.0221
  2.07031e+09     -31.9892
  2.07062e+09     -31.9818
  2.07094e+09     -31.9501
  2.07125e+09     -31.9187
  2.07156e+09     -31.8848
  2.07188e+09     -31.8564
  2.07219e+09     -31.8215
   2.0725e+09     -31.7732
  2.07281e+09     -31.7427
  2.07312e+09     -31.6932
  2.07344e+09     -31.6694
  2.07375e+09     -31.6234
  2.07406e+09     -31.5866
  2.07438e+09     -31.5396
  2.07469e+09     -31.4861
    2.075e+09     -31.4556
  2.07531e+09     -31.4069
  2.07562e+09     -31.3679
  2.07594e+09     -31.3206
  2.07625e+09     -31.2727
  2.07656e+09     -31.2316
  2.07688e+09     -31.1919
  2.07719e+09     -31.1565
   2.0775e+09     -31.1082
  2.07781e+09     -31.0751
  2.07812e+09     -31.0309
  2.07844e+09     -30.9961
  2.07875e+09     -30.9547
  2.07906e+09     -30.9142
  2.07938e+09     -30.8762
  2.07969e+09      -30.831
     2.08e+09     -30.7967
  2.08031e+09     -30.7587
  2.08062e+09     -30.7081
  2.08094e+09      -30.671
  2.08125e+09     -30.6254
  2.08156e+09      -30.586
  2.08188e+09      -30.554
  2.08219e+09     -30.5015
   2.0825e+09     -30.4629
  2.08281e+09     -30.4118
  2.08312e+09     -30.3783
  2.08344e+09     -30.3338
  2.08375e+09     -30.2947
  2.08406e+09     -30.2448
  2.08438e+09     -30.2163
  2.08469e+09     -30.1639
    2.085e+09     -30.1254
  2.08531e+09     -30.0901
  2.08562e+09     -30.0503
  2.08594e+09      -30.014
  2.08625e+09     -29.9733
  2.08656e+09     -29.9417
  2.08688e+09     -29.9133
  2.08719e+09     -29.8802
   2.0875e+09     -29.8587
  2.08781e+09     -29.8367
  2.08812e+09     -29.8145
  2.08844e+09     -29.7954
  2.08875e+09     -29.7724
  2.08906e+09     -29.7631
  2.08938e+09     -29.7514
  2.08969e+09     -29.7503
     2.09e+09     -29.7457
  2.09031e+09     -29.7368
  2.09062e+09     -29.7337
  2.09094e+09     -29.7296
  2.09125e+09     -29.7298
  2.09156e+09     -29.7308
  2.09188e+09     -29.7335
  2.09219e+09     -29.7235
   2.0925e+09     -29.7109
  2.09281e+09     -29.7043
  2.09312e+09     -29.6936
  2.09344e+09     -29.6857
  2.09375e+09     -29.6698
  2.09406e+09     -29.6525
  2.09438e+09      -29.633
  2.09469e+09     -29.6092
    2.095e+09     -29.5955
  2.09531e+09     -29.5712
  2.09562e+09     -29.5477
  2.09594e+09     -29.5332
  2.09625e+09     -29.5048
  2.09656e+09     -29.4843
  2.09688e+09     -29.4615
  2.09719e+09     -29.4422
   2.0975e+09     -29.4187
  2.09781e+09     -29.4006
  2.09812e+09      -29.376
  2.09844e+09     -29.3481
  2.09875e+09      -29.317
  2.09906e+09     -29.2939
  2.09938e+09     -29.2649
  2.09969e+09     -29.2381
      2.1e+09     -29.2059
  2.10031e+09      -29.181
  2.10062e+09     -29.1439
  2.10094e+09     -29.1068
  2.10125e+09     -29.0788
  2.10156e+09     -29.0411
  2.10188e+09     -29.0025
  2.10219e+09     -28.9704
   2.1025e+09     -28.9293
  2.10281e+09     -28.8864
  2.10312e+09     -28.8489
  2.10344e+09     -28.7988
  2.10375e+09     -28.7621
  2.10406e+09     -28.7159
  2.10438e+09     -28.6684
  2.10469e+09      -28.621
    2.105e+09     -28.5714
  2.10531e+09     -28.5228
  2.10562e+09     -28.4788
  2.10594e+09     -28.4258
  2.10625e+09     -28.3747
  2.10656e+09     -28.3292
  2.10688e+09     -28.2771
  2.10719e+09     -28.2312
   2.1075e+09     -28.1815
  2.10781e+09     -28.1258
  2.10812e+09     -28.0798
  2.10844e+09     -28.0302
  2.10875e+09     -27.9781
  2.10906e+09     -27.9374
  2.10938e+09     -27.8856
  2.10969e+09     -27.8444
     2.11e+09     -27.7925
  2.11031e+09     -27.7455
  2.11062e+09     -27.6967
  2.11094e+09     -27.6517
  2.11125e+09     -27.6122
  2.11156e+09     -27.5622
  2.11188e+09     -27.5222
  2.11219e+09     -27.4792
   2.1125e+09     -27.4417
  2.11281e+09     -27.3999
  2.11312e+09     -27.3587
  2.11344e+09     -27.3162
  2.11375e+09     -27.2823
  2.11406e+09     -27.2419
  2.11438e+09     -27.2074
  2.11469e+09     -27.1733
    2.115e+09     -27.1315
  2.11531e+09      -27.105
  2.11562e+09     -27.0721
  2.11594e+09     -27.0377
  2.11625e+09     -27.0017
  2.11656e+09     -26.9723
  2.11688e+09     -26.9503
  2.11719e+09     -26.9147
   2.1175e+09     -26.8887
  2.11781e+09     -26.8569
  2.11812e+09     -26.8394
  2.11844e+09     -26.8127
  2.11875e+09     -26.7876
  2.11906e+09     -26.7655
  2.11938e+09     -26.7446
  2.11969e+09     -26.7253
     2.12e+09     -26.7105
  2.12031e+09     -26.6933
  2.12062e+09     -26.6769
  2.12094e+09     -26.6622
  2.12125e+09     -26.6572
  2.12156e+09     -26.6446
  2.12188e+09     -26.6339
  2.12219e+09     -26.6306
   2.1225e+09     -26.6321
  2.12281e+09     -26.6258
  2.12312e+09     -26.6192
  2.12344e+09     -26.6236
  2.12375e+09     -26.6247
  2.12406e+09     -26.6305
  2.12438e+09     -26.6357
  2.12469e+09     -26.6407
    2.125e+09     -26.6473
  2.12531e+09     -26.6602
  2.12562e+09     -26.6667
  2.12594e+09     -26.6823
  2.12625e+09     -26.6929
  2.12656e+09     -26.7052
  2.12688e+09     -26.7219
  2.12719e+09     -26.7299
   2.1275e+09     -26.7486
  2.12781e+09     -26.7638
  2.12812e+09     -26.7802
  2.12844e+09     -26.8064
  2.12875e+09     -26.8218
  2.12906e+09     -26.8408
  2.12938e+09     -26.8659
  2.12969e+09     -26.8877
     2.13e+09     -26.9115
  2.13031e+09     -26.9352
  2.13062e+09      -26.962
  2.13094e+09     -26.9954
  2.13125e+09      -27.018
  2.13156e+09      -27.042
  2.13188e+09     -27.0721
  2.13219e+09     -27.1032
   2.1325e+09      -27.125
  2.13281e+09     -27.1595
  2.13312e+09     -27.1928
  2.13344e+09     -27.2209
  2.13375e+09     -27.2538
  2.13406e+09     -27.2815
  2.13438e+09     -27.3126
  2.13469e+09     -27.3404
    2.135e+09     -27.3759
  2.13531e+09     -27.4063
  2.13562e+09     -27.4403
  2.13594e+09     -27.4665
  2.13625e+09       -27.49
  2.13656e+09     -27.5142
  2.13688e+09     -27.5386
  2.13719e+09     -27.5637
   2.1375e+09     -27.5818
  2.13781e+09     -27.6073
  2.13812e+09     -27.6251
  2.13844e+09     -27.6468
  2.13875e+09     -27.6655
  2.13906e+09     -27.6752
  2.13938e+09     -27.6992
  2.13969e+09     -27.7059
     2.14e+09     -27.7179
  2.14031e+09     -27.7221
  2.14062e+09     -27.7384
  2.14094e+09     -27.7351
  2.14125e+09      -27.735
  2.14156e+09     -27.7362
  2.14188e+09     -27.7316
  2.14219e+09     -27.7259
   2.1425e+09     -27.7211
  2.14281e+09     -27.7076
  2.14312e+09     -27.7007
  2.14344e+09     -27.6905
  2.14375e+09      -27.679
  2.14406e+09     -27.6606
  2.14438e+09     -27.6466
  2.14469e+09     -27.6247
    2.145e+09     -27.6028
  2.14531e+09     -27.5751
  2.14562e+09     -27.5521
  2.14594e+09      -27.525
  2.14625e+09     -27.4957
  2.14656e+09     -27.4578
  2.14688e+09     -27.4302
  2.14719e+09     -27.3898
   2.1475e+09     -27.3727
  2.14781e+09     -27.3309
  2.14812e+09     -27.2988
  2.14844e+09     -27.2508
  2.14875e+09     -27.2159
  2.14906e+09     -27.1769
  2.14938e+09     -27.1456
  2.14969e+09      -27.104
     2.15e+09     -27.0558
  2.15031e+09     -27.0282
  2.15062e+09     -26.9928
  2.15094e+09     -26.9595
  2.15125e+09     -26.9237
  2.15156e+09     -26.8924
  2.15188e+09     -26.8592
  2.15219e+09      -26.838
   2.1525e+09     -26.8117
  2.15281e+09     -26.7934
  2.15312e+09     -26.7704
  2.15344e+09     -26.7586
  2.15375e+09     -26.7509
  2.15406e+09      -26.742
  2.15438e+09     -26.7347
  2.15469e+09     -26.7325
    2.155e+09     -26.7381
  2.15531e+09     -26.7386
  2.15562e+09     -26.7449
  2.15594e+09     -26.7558
  2.15625e+09     -26.7665
  2.15656e+09     -26.7723
  2.15688e+09     -26.7943
  2.15719e+09     -26.8147
   2.1575e+09     -26.8323
  2.15781e+09     -26.8519
  2.15812e+09     -26.8745
  2.15844e+09     -26.8997
  2.15875e+09     -26.9271
  2.15906e+09     -26.9486
  2.15938e+09      -26.978
  2.15969e+09     -26.9997
     2.16e+09     -27.0267
  2.16031e+09      -27.057
  2.16062e+09     -27.0883
  2.16094e+09     -27.1151
  2.16125e+09     -27.1436
  2.16156e+09     -27.1734
  2.16188e+09     -27.2041
  2.16219e+09     -27.2267
   2.1625e+09     -27.2592
  2.16281e+09     -27.2872
  2.16312e+09     -27.3096
  2.16344e+09     -27.3416
  2.16375e+09     -27.3636
  2.16406e+09     -27.3928
  2.16438e+09     -27.4194
  2.16469e+09     -27.4382
    2.165e+09     -27.4558
  2.16531e+09     -27.4765
  2.16562e+09     -27.4982
  2.16594e+09     -27.5147
  2.16625e+09     -27.5346
  2.16656e+09     -27.5545
  2.16688e+09     -27.5656
  2.16719e+09     -27.5724
   2.1675e+09     -27.5798
  2.16781e+09      -27.586
  2.16812e+09     -27.5944
  2.16844e+09     -27.5912
  2.16875e+09     -27.5886
  2.16906e+09     -27.5899
  2.16938e+09     -27.5773
  2.16969e+09     -27.5716
     2.17e+09     -27.5639
  2.17031e+09     -27.5515
  2.17062e+09     -27.5396
  2.17094e+09     -27.5263
  2.17125e+09       -27.52
  2.17156e+09     -27.5027
  2.17188e+09     -27.4813
  2.17219e+09     -27.4661
   2.1725e+09      -27.449
  2.17281e+09     -27.4329
  2.17312e+09     -27.4196
  2.17344e+09     -27.4029
  2.17375e+09     -27.3812
  2.17406e+09     -27.3635
  2.17438e+09     -27.3459
  2.17469e+09     -27.3201
    2.175e+09     -27.2943
  2.17531e+09     -27.2713
  2.17562e+09     -27.2535
  2.17594e+09     -27.2271
  2.17625e+09     -27.2031
  2.17656e+09     -27.1768
  2.17688e+09     -27.1461
  2.17719e+09      -27.118
   2.1775e+09     -27.0878
  2.17781e+09     -27.0565
  2.17812e+09      -27.018
  2.17844e+09     -26.9789
  2.17875e+09     -26.9469
  2.17906e+09     -26.9086
  2.17938e+09     -26.8697
  2.17969e+09     -26.8237
     2.18e+09     -26.7839
  2.18031e+09     -26.7403
  2.18062e+09     -26.6936
  2.18094e+09      -26.656
  2.18125e+09     -26.6074
  2.18156e+09     -26.5672
  2.18188e+09     -26.5289
  2.18219e+09     -26.4839
   2.1825e+09     -26.4395
  2.18281e+09     -26.3999
  2.18312e+09     -26.3565
  2.18344e+09     -26.3186
  2.18375e+09     -26.2738
  2.18406e+09     -26.2276
  2.18438e+09     -26.1859
  2.18469e+09     -26.1487
    2.185e+09     -26.1038
  2.18531e+09     -26.0696
  2.18562e+09     -26.0328
  2.18594e+09     -25.9956
  2.18625e+09     -25.9627
  2.18656e+09     -25.9222
  2.18688e+09     -25.8846
  2.18719e+09     -25.8499
   2.1875e+09     -25.8174
  2.18781e+09     -25.7804
  2.18812e+09     -25.7469
  2.18844e+09     -25.7188
  2.18875e+09     -25.6852
  2.18906e+09     -25.6588
  2.18938e+09     -25.6292
  2.18969e+09     -25.6042
     2.19e+09     -25.5882
  2.19031e+09     -25.5635
  2.19062e+09     -25.5421
  2.19094e+09     -25.5302
  2.19125e+09     -25.5214
  2.19156e+09     -25.5084
  2.19188e+09     -25.5014
  2.19219e+09     -25.4956
   2.1925e+09     -25.4865
  2.19281e+09      -25.479
  2.19312e+09     -25.4824
  2.19344e+09     -25.4876
  2.19375e+09     -25.4843
  2.19406e+09     -25.4902
  2.19438e+09     -25.4961
  2.19469e+09     -25.4996
    2.195e+09     -25.5132
  2.19531e+09     -25.5165
  2.19562e+09     -25.5281
  2.19594e+09      -25.539
  2.19625e+09     -25.5553
  2.19656e+09     -25.5713
  2.19688e+09      -25.588
  2.19719e+09     -25.6005
   2.1975e+09     -25.6191
  2.19781e+09     -25.6379
  2.19812e+09     -25.6512
  2.19844e+09     -25.6698
  2.19875e+09     -25.6976
  2.19906e+09     -25.7185
  2.19938e+09     -25.7363
  2.19969e+09     -25.7594
      2.2e+09     -25.7775
  2.20031e+09     -25.8011
  2.20062e+09     -25.8236
  2.20094e+09     -25.8482
  2.20125e+09     -25.8716
  2.20156e+09     -25.8959
  2.20188e+09     -25.9185
  2.20219e+09     -25.9358
   2.2025e+09     -25.9565
  2.20281e+09     -25.9794
  2.20312e+09     -25.9967
  2.20344e+09     -26.0244
  2.20375e+09     -26.0378
  2.20406e+09     -26.0577
  2.20438e+09     -26.0697
  2.20469e+09     -26.0952
    2.205e+09     -26.1149
  2.20531e+09     -26.1254
  2.20562e+09     -26.1463
  2.20594e+09     -26.1618
  2.20625e+09     -26.1846
  2.20656e+09     -26.1998
  2.20688e+09     -26.2187
  2.20719e+09     -26.2332
   2.2075e+09     -26.2551
  2.20781e+09     -26.2737
  2.20812e+09     -26.2968
  2.20844e+09     -26.3096
  2.20875e+09     -26.3293
  2.20906e+09     -26.3508
  2.20938e+09     -26.3735
  2.20969e+09     -26.3888
     2.21e+09     -26.4203
  2.21031e+09     -26.4423
  2.21062e+09     -26.4552
  2.21094e+09     -26.4695
  2.21125e+09     -26.4966
  2.21156e+09     -26.5066
  2.21188e+09     -26.5254
  2.21219e+09     -26.5398
   2.2125e+09     -26.5511
  2.21281e+09     -26.5634
  2.21312e+09     -26.5775
  2.21344e+09     -26.5864
  2.21375e+09     -26.6017
  2.21406e+09      -26.607
  2.21438e+09     -26.6155
  2.21469e+09     -26.6191
    2.215e+09     -26.6213
  2.21531e+09      -26.625
  2.21562e+09     -26.6272
  2.21594e+09     -26.6259
  2.21625e+09      -26.628
  2.21656e+09     -26.6225
  2.21688e+09     -26.6273
  2.21719e+09     -26.6164
   2.2175e+09     -26.6167
  2.21781e+09     -26.6165
  2.21812e+09     -26.6112
  2.21844e+09     -26.6109
  2.21875e+09     -26.6022
  2.21906e+09     -26.6016
  2.21938e+09     -26.5972
  2.21969e+09     -26.5918
     2.22e+09     -26.5867
  2.22031e+09     -26.5825
