#
# This work is licensed under the Creative Commons 
# Attribution-NoDerivatives 4.0 International License. 
# To view a copy of this license, visit 
# http://creativecommons.org/licenses/by-nd/4.0/.
#
#     f (MHz)   A (dB m^2) 
  2.21156e+09     -76.8684
  2.21188e+09     -76.9141
  2.21219e+09     -76.7752
   2.2125e+09     -76.6752
  2.21281e+09     -76.5977
  2.21312e+09     -76.3699
  2.21344e+09     -76.5232
  2.21375e+09     -76.4672
  2.21406e+09     -76.2653
  2.21438e+09     -76.1961
  2.21469e+09     -75.8439
    2.215e+09     -75.8461
  2.21531e+09     -75.6664
  2.21562e+09     -75.7549
  2.21594e+09     -76.0154
  2.21625e+09     -75.5972
  2.21656e+09     -75.7685
  2.21688e+09     -75.6069
  2.21719e+09     -75.7987
   2.2175e+09     -75.7743
  2.21781e+09     -75.8578
  2.21812e+09     -75.7075
  2.21844e+09     -75.9397
  2.21875e+09     -75.7868
  2.21906e+09     -75.6507
  2.21938e+09     -75.7659
  2.21969e+09     -75.8966
     2.22e+09     -75.9474
  2.22031e+09     -76.1073
  2.22062e+09     -75.9149
  2.22094e+09     -75.8992
  2.22125e+09     -76.0734
  2.22156e+09     -76.1193
  2.22188e+09     -76.2769
  2.22219e+09     -76.4206
   2.2225e+09     -76.1374
  2.22281e+09     -76.2797
  2.22312e+09     -76.2481
  2.22344e+09     -76.3176
  2.22375e+09     -76.2003
  2.22406e+09     -76.5725
  2.22438e+09     -76.3829
  2.22469e+09     -76.6802
    2.225e+09     -76.5899
  2.22531e+09     -76.6918
  2.22562e+09     -76.4852
  2.22594e+09     -76.4368
  2.22625e+09     -76.8203
  2.22656e+09     -76.7033
  2.22688e+09     -77.0003
  2.22719e+09     -76.9028
   2.2275e+09     -77.0691
  2.22781e+09     -77.2168
  2.22812e+09      -77.315
  2.22844e+09      -77.265
  2.22875e+09     -77.3031
  2.22906e+09     -77.7306
  2.22938e+09     -77.7941
  2.22969e+09       -77.88
     2.23e+09     -77.9769
  2.23031e+09     -78.3928
  2.23062e+09     -78.3576
  2.23094e+09      -79.133
  2.23125e+09     -78.8189
  2.23156e+09     -79.1486
  2.23188e+09     -78.9307
  2.23219e+09     -79.3111
   2.2325e+09     -79.4242
  2.23281e+09     -79.8041
  2.23312e+09     -80.1162
  2.23344e+09     -80.2793
  2.23375e+09     -80.3738
  2.23406e+09     -80.8937
  2.23438e+09      -80.699
  2.23469e+09     -81.1541
    2.235e+09     -81.2319
  2.23531e+09     -81.2783
  2.23562e+09      -81.563
  2.23594e+09     -82.2052
  2.23625e+09     -82.0918
  2.23656e+09     -81.7252
  2.23688e+09     -82.4204
  2.23719e+09     -82.1952
   2.2375e+09     -82.5068
  2.23781e+09      -82.512
  2.23812e+09     -82.5398
  2.23844e+09     -82.6526
  2.23875e+09      -82.627
  2.23906e+09     -82.3961
  2.23938e+09     -82.2277
  2.23969e+09     -82.6404
     2.24e+09     -82.2074
  2.24031e+09     -82.3023
  2.24062e+09     -81.8424
  2.24094e+09     -81.8122
  2.24125e+09     -81.7661
  2.24156e+09     -81.2827
  2.24188e+09     -81.3743
  2.24219e+09     -81.0732
   2.2425e+09     -80.8529
  2.24281e+09     -80.2297
  2.24312e+09     -80.3984
  2.24344e+09     -79.5715
  2.24375e+09     -79.4088
  2.24406e+09     -79.5599
  2.24438e+09     -79.2839
  2.24469e+09     -78.7699
    2.245e+09     -78.5113
  2.24531e+09     -78.4383
  2.24562e+09     -78.4533
  2.24594e+09     -78.8218
  2.24625e+09     -78.6809
  2.24656e+09     -78.9809
  2.24688e+09     -79.2002
  2.24719e+09     -79.5424
   2.2475e+09     -79.8791
  2.24781e+09     -80.2212
  2.24812e+09     -80.8106
  2.24844e+09     -80.8398
  2.24875e+09     -81.4074
  2.24906e+09     -81.2884
  2.24938e+09     -81.7435
  2.24969e+09     -82.3738
     2.25e+09     -82.3789
  2.25031e+09     -82.7511
  2.25062e+09     -83.0789
  2.25094e+09     -83.2419
  2.25125e+09     -83.3212
  2.25156e+09     -82.9558
  2.25188e+09     -82.4503
  2.25219e+09     -83.3892
   2.2525e+09     -83.0204
  2.25281e+09     -83.6515
  2.25312e+09     -83.3001
  2.25344e+09     -83.5068
  2.25375e+09     -83.8528
  2.25406e+09     -83.4717
  2.25438e+09     -83.4551
  2.25469e+09     -84.0951
    2.255e+09     -83.2918
  2.25531e+09     -83.2052
  2.25562e+09     -83.9897
  2.25594e+09      -83.872
  2.25625e+09     -83.7145
  2.25656e+09     -83.7705
  2.25688e+09     -83.8346
  2.25719e+09     -83.6637
   2.2575e+09     -83.6259
  2.25781e+09     -83.7803
  2.25812e+09     -83.7641
  2.25844e+09     -83.6822
  2.25875e+09     -83.5979
  2.25906e+09     -84.0449
  2.25938e+09     -83.4422
  2.25969e+09     -83.7443
     2.26e+09     -83.8964
  2.26031e+09     -83.9307
  2.26062e+09     -84.1855
  2.26094e+09     -84.5226
  2.26125e+09     -84.2211
  2.26156e+09     -84.2781
  2.26188e+09      -84.789
  2.26219e+09     -84.6708
   2.2625e+09     -84.3777
  2.26281e+09     -84.9327
  2.26312e+09     -85.4426
  2.26344e+09     -85.7837
  2.26375e+09     -85.1866
  2.26406e+09     -86.0497
  2.26438e+09     -86.3146
  2.26469e+09     -85.9321
    2.265e+09     -86.1979
  2.26531e+09      -85.996
  2.26562e+09     -87.4737
  2.26594e+09     -86.9931
  2.26625e+09     -86.2803
  2.26656e+09     -87.5874
  2.26688e+09     -87.2437
  2.26719e+09     -87.0933
   2.2675e+09      -87.669
  2.26781e+09     -87.9596
  2.26812e+09     -87.8667
  2.26844e+09      -89.052
  2.26875e+09     -87.4203
  2.26906e+09      -88.212
  2.26938e+09     -88.2522
  2.26969e+09     -87.9193
     2.27e+09     -87.7315
  2.27031e+09     -89.0548
  2.27062e+09     -88.3874
  2.27094e+09     -89.0061
  2.27125e+09     -88.6363
  2.27156e+09     -89.1206
  2.27188e+09     -88.1259
  2.27219e+09     -88.7176
   2.2725e+09     -88.2759
  2.27281e+09     -88.8271
  2.27312e+09     -88.0346
  2.27344e+09     -88.0436
  2.27375e+09     -90.0379
  2.27406e+09     -88.5991
  2.27438e+09      -89.627
  2.27469e+09     -89.3702
    2.275e+09     -90.4631
  2.27531e+09     -89.2786
  2.27562e+09      -88.977
  2.27594e+09     -91.4745
  2.27625e+09     -91.4653
  2.27656e+09     -89.4652
  2.27688e+09     -90.3034
  2.27719e+09     -90.1476
   2.2775e+09      -91.508
  2.27781e+09      -91.267
  2.27812e+09     -90.3432
  2.27844e+09     -92.0766
  2.27875e+09     -91.8752
  2.27906e+09     -93.2573
  2.27938e+09     -93.3967
  2.27969e+09     -93.3366
     2.28e+09     -94.3157
  2.28031e+09     -92.3234
  2.28062e+09     -93.0554
  2.28094e+09     -97.2922
  2.28125e+09     -94.3084
  2.28156e+09      -95.055
  2.28188e+09     -95.9961
  2.28219e+09      -95.216
   2.2825e+09     -98.3762
  2.28281e+09       -99.68
  2.28312e+09     -97.6667
  2.28344e+09     -96.5059
  2.28375e+09     -98.0807
  2.28406e+09     -100.232
  2.28438e+09     -97.6118
  2.28469e+09      -96.688
    2.285e+09     -98.1795
  2.28531e+09     -100.631
  2.28562e+09     -99.0561
  2.28594e+09     -97.4819
  2.28625e+09     -99.6834
  2.28656e+09      -95.814
  2.28688e+09     -96.4815
  2.28719e+09     -97.3888
   2.2875e+09     -95.9169
  2.28781e+09     -96.2355
  2.28812e+09      -95.706
  2.28844e+09     -95.1484
  2.28875e+09     -96.6525
  2.28906e+09     -97.5567
  2.28938e+09     -97.2077
  2.28969e+09     -98.7792
     2.29e+09     -95.9009
  2.29031e+09     -100.904
  2.29062e+09     -96.0259
  2.29094e+09     -99.0871
  2.29125e+09     -97.7914
  2.29156e+09     -98.3341
  2.29188e+09      -98.068
  2.29219e+09     -100.232
   2.2925e+09     -100.604
  2.29281e+09     -95.9899
  2.29312e+09     -97.0492
  2.29344e+09     -98.5927
  2.29375e+09     -97.9925
  2.29406e+09     -100.031
  2.29438e+09      -95.829
  2.29469e+09      -95.275
    2.295e+09     -93.8713
  2.29531e+09     -96.0975
  2.29562e+09     -93.5394
  2.29594e+09     -92.4401
  2.29625e+09     -93.2842
  2.29656e+09     -91.7726
  2.29688e+09     -90.4787
  2.29719e+09     -90.7222
   2.2975e+09     -90.7165
  2.29781e+09     -88.7043
  2.29812e+09     -87.8921
  2.29844e+09      -88.335
  2.29875e+09     -86.7918
  2.29906e+09     -87.4023
  2.29938e+09     -86.2398
  2.29969e+09     -85.9117
      2.3e+09     -85.6799
  2.30031e+09     -85.0856
  2.30062e+09     -85.2714
  2.30094e+09     -84.4089
  2.30125e+09     -84.9137
  2.30156e+09     -84.6613
  2.30188e+09     -85.1575
  2.30219e+09     -85.8287
   2.3025e+09     -85.6972
  2.30281e+09     -85.5034
  2.30312e+09     -85.1807
  2.30344e+09     -85.4108
  2.30375e+09     -87.0778
  2.30406e+09     -87.0084
  2.30438e+09     -86.0958
  2.30469e+09      -86.742
    2.305e+09     -86.4185
  2.30531e+09     -87.3324
  2.30562e+09     -87.4304
  2.30594e+09     -87.4883
  2.30625e+09     -86.7748
  2.30656e+09     -87.7583
  2.30688e+09      -88.395
  2.30719e+09     -87.6166
   2.3075e+09     -87.3023
  2.30781e+09      -87.644
  2.30812e+09     -88.3512
  2.30844e+09     -87.9358
  2.30875e+09     -89.2892
  2.30906e+09     -88.1256
  2.30938e+09     -88.1265
  2.30969e+09     -89.0168
     2.31e+09     -88.5578
  2.31031e+09     -89.4164
  2.31062e+09     -89.0904
  2.31094e+09      -88.489
  2.31125e+09     -88.9492
  2.31156e+09     -88.4144
  2.31188e+09     -88.9149
  2.31219e+09     -90.2698
   2.3125e+09     -90.2129
  2.31281e+09     -89.2492
  2.31312e+09      -90.532
  2.31344e+09     -88.9518
  2.31375e+09     -89.0994
  2.31406e+09     -90.8122
  2.31438e+09     -90.3648
  2.31469e+09     -89.4673
    2.315e+09     -90.5287
  2.31531e+09     -89.8245
  2.31562e+09     -88.5689
  2.31594e+09     -90.7193
  2.31625e+09     -89.9928
  2.31656e+09     -91.1648
  2.31688e+09     -92.1522
  2.31719e+09     -91.3838
   2.3175e+09     -92.7284
  2.31781e+09     -91.1345
  2.31812e+09     -91.5219
  2.31844e+09     -92.0521
  2.31875e+09      -92.476
  2.31906e+09     -92.9697
  2.31938e+09      -93.581
  2.31969e+09     -93.8709
     2.32e+09      -93.481
  2.32031e+09     -94.5245
  2.32062e+09     -93.0883
  2.32094e+09     -92.7698
  2.32125e+09     -91.6309
  2.32156e+09     -92.1778
  2.32188e+09     -91.9535
  2.32219e+09     -90.8738
   2.3225e+09     -91.3945
  2.32281e+09     -91.7515
  2.32312e+09     -92.4103
  2.32344e+09     -92.3709
  2.32375e+09     -92.9477
  2.32406e+09     -92.8272
  2.32438e+09     -91.9198
  2.32469e+09     -91.6979
    2.325e+09     -92.1184
  2.32531e+09     -91.9198
  2.32562e+09     -90.9457
  2.32594e+09     -91.3401
  2.32625e+09     -91.3715
  2.32656e+09     -90.1061
  2.32688e+09     -90.1119
  2.32719e+09     -88.9902
   2.3275e+09     -89.4464
  2.32781e+09     -88.0962
  2.32812e+09     -88.6133
  2.32844e+09     -87.6513
  2.32875e+09     -88.0487
  2.32906e+09     -87.7703
  2.32938e+09     -88.1942
  2.32969e+09     -88.7201
     2.33e+09     -89.2972
  2.33031e+09     -88.0504
  2.33062e+09     -89.6895
  2.33094e+09     -89.2585
  2.33125e+09     -89.9647
  2.33156e+09     -90.9637
  2.33188e+09     -91.7541
  2.33219e+09      -91.264
   2.3325e+09     -90.3113
  2.33281e+09     -91.7497
  2.33312e+09     -90.2788
  2.33344e+09     -91.3289
  2.33375e+09     -91.6526
  2.33406e+09     -92.9259
  2.33438e+09     -93.6388
  2.33469e+09     -93.2535
    2.335e+09     -93.3508
  2.33531e+09     -94.1925
  2.33562e+09     -94.3353
  2.33594e+09     -92.8216
  2.33625e+09     -94.0893
  2.33656e+09      -94.652
  2.33688e+09     -94.4385
  2.33719e+09     -93.5242
   2.3375e+09     -94.6876
  2.33781e+09     -93.7694
  2.33812e+09     -94.2697
  2.33844e+09     -92.4983
  2.33875e+09     -92.5677
  2.33906e+09     -94.0581
  2.33938e+09     -91.7514
  2.33969e+09     -91.9954
     2.34e+09     -90.8895
  2.34031e+09     -90.6388
  2.34062e+09     -90.8698
  2.34094e+09     -92.1194
  2.34125e+09     -91.4736
  2.34156e+09     -92.1041
  2.34188e+09     -91.0958
  2.34219e+09      -91.349
   2.3425e+09     -89.4566
  2.34281e+09     -90.2125
  2.34312e+09     -89.3708
  2.34344e+09     -89.8057
  2.34375e+09     -89.4875
  2.34406e+09     -89.4996
  2.34438e+09     -88.3848
  2.34469e+09     -89.6526
    2.345e+09      -89.847
  2.34531e+09      -89.516
  2.34562e+09     -89.5148
  2.34594e+09       -89.96
  2.34625e+09     -89.0266
  2.34656e+09     -88.5205
  2.34688e+09     -89.1967
  2.34719e+09     -89.1009
   2.3475e+09     -89.1828
  2.34781e+09     -88.4155
  2.34812e+09      -89.558
  2.34844e+09     -88.2901
  2.34875e+09     -90.2342
  2.34906e+09     -89.2232
  2.34938e+09     -89.8124
  2.34969e+09     -89.3969
     2.35e+09      -89.704
  2.35031e+09     -89.4027
  2.35062e+09     -88.7889
  2.35094e+09     -89.5934
  2.35125e+09     -90.1469
  2.35156e+09     -91.0613
  2.35188e+09     -90.8903
  2.35219e+09     -91.7125
   2.3525e+09     -90.0508
  2.35281e+09     -91.1799
  2.35312e+09     -91.7994
  2.35344e+09     -91.9357
  2.35375e+09      -92.425
  2.35406e+09     -91.5101
  2.35438e+09     -92.1912
  2.35469e+09     -92.4282
    2.355e+09     -90.9066
  2.35531e+09     -91.8431
  2.35562e+09     -91.7545
  2.35594e+09     -91.5898
  2.35625e+09     -90.7066
  2.35656e+09     -91.6943
  2.35688e+09     -90.7711
  2.35719e+09     -90.0373
   2.3575e+09     -91.9103
  2.35781e+09      -92.031
  2.35812e+09     -92.9001
  2.35844e+09     -92.4932
  2.35875e+09     -91.6425
  2.35906e+09     -90.4144
  2.35938e+09      -91.706
  2.35969e+09     -91.0861
     2.36e+09     -91.3948
  2.36031e+09     -90.5031
  2.36062e+09     -91.6383
  2.36094e+09     -90.2465
  2.36125e+09     -89.1575
  2.36156e+09     -90.5256
  2.36188e+09     -90.0085
  2.36219e+09     -90.0547
   2.3625e+09     -89.6774
  2.36281e+09     -91.2347
  2.36312e+09     -89.3724
  2.36344e+09      -90.589
  2.36375e+09     -90.1636
  2.36406e+09     -89.3372
  2.36438e+09     -89.3729
  2.36469e+09     -90.4071
    2.365e+09     -88.5483
  2.36531e+09     -88.7315
  2.36562e+09     -88.2564
  2.36594e+09     -88.6541
  2.36625e+09     -87.5081
  2.36656e+09     -88.0726
  2.36688e+09     -87.8434
  2.36719e+09     -88.5777
   2.3675e+09     -89.6027
  2.36781e+09     -89.7637
  2.36812e+09     -91.2724
  2.36844e+09     -92.2938
  2.36875e+09     -92.0353
  2.36906e+09     -93.4305
  2.36938e+09     -92.8615
  2.36969e+09     -94.1189
     2.37e+09     -94.0904
  2.37031e+09     -95.1489
  2.37062e+09     -95.1786
  2.37094e+09     -93.4973
  2.37125e+09     -94.9005
  2.37156e+09      -93.759
  2.37188e+09     -94.5261
  2.37219e+09     -92.1574
   2.3725e+09      -92.029
  2.37281e+09     -93.4275
  2.37312e+09      -93.588
  2.37344e+09     -92.3045
  2.37375e+09       -91.22
  2.37406e+09      -92.095
  2.37438e+09     -91.3253
  2.37469e+09     -90.2785
    2.375e+09     -92.0556
  2.37531e+09     -91.9602
  2.37562e+09     -91.5175
  2.37594e+09     -91.3981
  2.37625e+09     -90.7444
  2.37656e+09     -90.8754
  2.37688e+09     -91.6456
  2.37719e+09     -90.3767
   2.3775e+09     -90.4855
  2.37781e+09     -90.3749
  2.37812e+09      -89.668
  2.37844e+09     -90.2498
  2.37875e+09     -90.4495
  2.37906e+09     -90.5205
  2.37938e+09     -90.0615
  2.37969e+09     -89.9887
     2.38e+09     -91.9184
  2.38031e+09     -89.4432
  2.38062e+09     -90.3427
  2.38094e+09     -89.9433
  2.38125e+09     -89.7422
  2.38156e+09     -90.7588
  2.38188e+09     -90.6597
  2.38219e+09       -91.98
   2.3825e+09     -90.9865
  2.38281e+09     -90.9253
  2.38312e+09     -91.4703
  2.38344e+09     -91.7515
  2.38375e+09     -91.6402
  2.38406e+09     -91.1876
  2.38438e+09     -92.3986
  2.38469e+09     -93.2382
    2.385e+09     -93.2071
  2.38531e+09     -91.7498
  2.38562e+09     -92.4351
  2.38594e+09     -95.1234
  2.38625e+09     -93.7248
  2.38656e+09     -94.4772
  2.38688e+09     -92.5142
  2.38719e+09     -93.9728
   2.3875e+09     -93.7755
  2.38781e+09     -93.1927
  2.38812e+09     -93.3484
  2.38844e+09     -92.6592
  2.38875e+09     -95.3282
  2.38906e+09     -93.9037
  2.38938e+09     -93.9999
  2.38969e+09     -92.3784
     2.39e+09     -93.1883
  2.39031e+09     -91.5594
  2.39062e+09     -92.8657
  2.39094e+09     -93.1639
  2.39125e+09     -92.8021
  2.39156e+09     -94.4633
  2.39188e+09     -94.3874
  2.39219e+09     -91.7613
   2.3925e+09     -91.3752
  2.39281e+09     -90.9412
  2.39312e+09     -90.9642
  2.39344e+09      -90.271
  2.39375e+09     -91.0358
  2.39406e+09     -89.7557
  2.39438e+09      -89.556
  2.39469e+09     -90.1704
    2.395e+09     -90.6009
  2.39531e+09     -89.8524
  2.39562e+09     -90.2838
  2.39594e+09     -89.6319
  2.39625e+09     -90.0182
  2.39656e+09     -91.2662
  2.39688e+09     -91.5471
  2.39719e+09     -89.8396
   2.3975e+09      -89.099
  2.39781e+09     -89.5314
  2.39812e+09      -90.459
  2.39844e+09     -89.8206
  2.39875e+09     -90.3369
  2.39906e+09     -91.3528
  2.39938e+09     -89.9595
  2.39969e+09     -89.4427
      2.4e+09     -89.9017
  2.40031e+09     -89.5606
  2.40062e+09     -90.4599
  2.40094e+09     -90.6357
  2.40125e+09     -90.0347
  2.40156e+09     -89.2324
  2.40188e+09       -91.63
  2.40219e+09     -90.1391
   2.4025e+09     -90.5807
  2.40281e+09     -91.6488
  2.40312e+09     -91.1532
  2.40344e+09     -92.1173
  2.40375e+09     -91.4623
  2.40406e+09     -90.2281
  2.40438e+09     -91.3695
  2.40469e+09     -90.7833
    2.405e+09     -91.6831
  2.40531e+09     -92.6278
  2.40562e+09     -92.8792
  2.40594e+09     -91.6895
  2.40625e+09     -90.7672
  2.40656e+09     -91.4574
  2.40688e+09     -93.1669
  2.40719e+09     -91.6531
   2.4075e+09      -93.539
  2.40781e+09     -91.4011
  2.40812e+09     -92.2069
  2.40844e+09     -92.5797
  2.40875e+09     -91.7688
  2.40906e+09     -92.5955
  2.40938e+09     -92.0268
  2.40969e+09     -90.8497
     2.41e+09     -92.0806
  2.41031e+09     -91.4863
  2.41062e+09     -92.7673
  2.41094e+09      -91.571
  2.41125e+09     -90.9752
  2.41156e+09     -91.7056
  2.41188e+09     -92.6503
  2.41219e+09     -91.4322
   2.4125e+09     -92.6225
  2.41281e+09     -91.2765
  2.41312e+09     -92.3005
  2.41344e+09     -91.9242
  2.41375e+09     -91.8802
  2.41406e+09     -92.4941
  2.41438e+09     -92.1356
  2.41469e+09     -91.7594
    2.415e+09      -91.855
  2.41531e+09     -92.0895
  2.41562e+09     -92.4517
  2.41594e+09     -92.5142
  2.41625e+09     -91.8429
  2.41656e+09     -91.6432
  2.41688e+09     -92.2148
  2.41719e+09     -91.3763
   2.4175e+09     -92.0229
  2.41781e+09     -93.0354
  2.41812e+09     -92.0564
  2.41844e+09     -92.3711
  2.41875e+09     -93.3898
  2.41906e+09     -92.2914
  2.41938e+09     -92.2741
  2.41969e+09     -92.8621
     2.42e+09     -92.5292
  2.42031e+09     -93.1294
  2.42062e+09     -93.8587
  2.42094e+09     -93.7367
  2.42125e+09     -93.6513
  2.42156e+09     -93.7015
  2.42188e+09     -95.5735
  2.42219e+09     -94.6376
   2.4225e+09     -93.0515
  2.42281e+09     -93.6626
  2.42312e+09     -94.1747
  2.42344e+09     -94.1031
  2.42375e+09     -94.3492
  2.42406e+09     -92.8526
  2.42438e+09     -92.2435
  2.42469e+09     -92.9608
    2.425e+09     -92.6345
  2.42531e+09     -92.4719
  2.42562e+09     -92.8504
  2.42594e+09     -91.3485
  2.42625e+09     -90.7875
  2.42656e+09     -90.1706
  2.42688e+09     -91.4194
  2.42719e+09     -89.4518
   2.4275e+09     -89.4503
  2.42781e+09     -89.4031
  2.42812e+09     -89.2674
  2.42844e+09     -88.9685
  2.42875e+09      -88.307
  2.42906e+09     -88.7035
  2.42938e+09     -88.0703
  2.42969e+09     -88.5027
     2.43e+09     -87.8713
  2.43031e+09     -87.5787
  2.43062e+09     -87.9525
  2.43094e+09     -87.1891
  2.43125e+09     -86.7916
  2.43156e+09     -87.7524
  2.43188e+09     -87.7932
  2.43219e+09     -86.7983
   2.4325e+09     -86.6822
  2.43281e+09     -87.7789
  2.43312e+09     -86.8264
  2.43344e+09     -86.3414
  2.43375e+09     -86.5345
  2.43406e+09     -86.0346
  2.43438e+09     -86.1483
  2.43469e+09     -85.0279
    2.435e+09     -85.2478
  2.43531e+09      -85.733
  2.43562e+09     -85.1793
  2.43594e+09     -84.7033
  2.43625e+09     -84.4967
  2.43656e+09     -84.5463
  2.43688e+09     -84.2157
  2.43719e+09     -84.6662
   2.4375e+09     -84.0232
  2.43781e+09     -84.5675
  2.43812e+09     -84.5922
  2.43844e+09     -84.2636
  2.43875e+09     -85.0368
  2.43906e+09     -84.6682
  2.43938e+09     -84.2647
  2.43969e+09     -84.7915
     2.44e+09     -84.0983
  2.44031e+09     -84.7079
  2.44062e+09     -84.2558
  2.44094e+09     -84.3977
  2.44125e+09     -83.9026
  2.44156e+09     -83.9214
  2.44188e+09     -84.5985
  2.44219e+09     -84.3546
   2.4425e+09     -84.9785
  2.44281e+09     -84.5706
  2.44312e+09     -84.0642
  2.44344e+09     -84.5389
  2.44375e+09     -85.0074
  2.44406e+09     -84.5359
  2.44438e+09     -85.1228
  2.44469e+09     -84.7987
    2.445e+09     -85.5066
  2.44531e+09      -84.787
  2.44562e+09     -85.1585
  2.44594e+09     -85.7766
  2.44625e+09     -84.7146
  2.44656e+09     -84.7663
  2.44688e+09     -85.0716
  2.44719e+09      -85.812
   2.4475e+09     -86.1874
  2.44781e+09     -86.4069
  2.44812e+09     -86.9843
  2.44844e+09     -86.9953
  2.44875e+09     -87.0783
  2.44906e+09     -87.1589
  2.44938e+09     -87.5594
  2.44969e+09     -87.6833
     2.45e+09     -88.0517
  2.45031e+09     -88.5334
  2.45062e+09      -88.856
  2.45094e+09     -88.6899
  2.45125e+09     -90.5665
  2.45156e+09     -90.6137
  2.45188e+09     -92.4836
  2.45219e+09       -90.91
   2.4525e+09     -90.5828
  2.45281e+09     -92.8523
  2.45312e+09     -94.0389
  2.45344e+09     -93.3808
  2.45375e+09     -97.5602
  2.45406e+09     -96.2127
  2.45438e+09     -96.7409
  2.45469e+09      -96.203
    2.455e+09     -100.152
  2.45531e+09     -104.747
  2.45562e+09     -112.003
  2.45594e+09     -106.626
  2.45625e+09     -106.452
  2.45656e+09     -105.634
  2.45688e+09     -110.943
  2.45719e+09     -101.955
   2.4575e+09     -100.904
  2.45781e+09     -96.8609
  2.45812e+09      -97.811
  2.45844e+09     -99.3299
  2.45875e+09     -99.6002
  2.45906e+09     -94.9215
  2.45938e+09     -94.9903
  2.45969e+09     -94.7272
     2.46e+09     -93.8918
  2.46031e+09     -93.0194
  2.46062e+09     -92.3466
  2.46094e+09     -92.7406
  2.46125e+09     -91.6042
  2.46156e+09     -92.9241
  2.46188e+09     -91.6727
  2.46219e+09     -91.2903
   2.4625e+09     -90.6577
  2.46281e+09     -90.8784
  2.46312e+09     -90.0014
  2.46344e+09     -90.8894
  2.46375e+09     -89.4009
  2.46406e+09     -90.7942
  2.46438e+09     -90.3056
  2.46469e+09     -90.5238
    2.465e+09     -90.6715
  2.46531e+09     -90.2403
  2.46562e+09     -91.7397
  2.46594e+09     -89.9759
  2.46625e+09     -91.0642
  2.46656e+09     -91.0349
  2.46688e+09     -90.9248
  2.46719e+09     -90.3786
   2.4675e+09     -91.5048
  2.46781e+09     -90.4981
  2.46812e+09     -92.9532
  2.46844e+09     -91.5804
  2.46875e+09      -91.546
  2.46906e+09     -92.1774
  2.46938e+09     -92.7669
  2.46969e+09     -92.4478
     2.47e+09     -91.6546
  2.47031e+09     -92.2175
  2.47062e+09      -92.038
  2.47094e+09     -91.2613
  2.47125e+09     -91.5828
  2.47156e+09     -90.6935
  2.47188e+09     -90.8009
  2.47219e+09     -92.8742
   2.4725e+09     -90.7468
  2.47281e+09     -92.3375
  2.47312e+09     -92.5405
  2.47344e+09     -91.3592
  2.47375e+09      -92.141
  2.47406e+09     -91.4438
  2.47438e+09     -90.2775
  2.47469e+09      -90.267
    2.475e+09     -90.9148
  2.47531e+09     -88.7541
  2.47562e+09      -88.211
  2.47594e+09     -88.0164
  2.47625e+09     -87.0675
  2.47656e+09     -87.8158
  2.47688e+09     -87.3836
  2.47719e+09     -86.9929
   2.4775e+09     -86.9096
  2.47781e+09     -87.6724
  2.47812e+09     -87.3843
  2.47844e+09     -86.5644
  2.47875e+09      -86.641
  2.47906e+09     -85.8156
  2.47938e+09     -86.3459
  2.47969e+09      -86.454
     2.48e+09     -86.5492
  2.48031e+09     -85.6191
  2.48062e+09     -85.6088
  2.48094e+09     -84.8879
  2.48125e+09     -85.1417
  2.48156e+09     -85.2743
  2.48188e+09     -85.3267
  2.48219e+09     -85.9908
   2.4825e+09     -84.8712
  2.48281e+09     -85.1147
  2.48312e+09     -84.8708
  2.48344e+09     -85.6254
  2.48375e+09     -86.1921
  2.48406e+09     -85.4978
  2.48438e+09     -85.3012
  2.48469e+09     -86.2783
    2.485e+09      -85.994
  2.48531e+09     -85.7839
  2.48562e+09     -86.2893
  2.48594e+09     -86.3938
  2.48625e+09     -86.5174
  2.48656e+09     -85.7586
  2.48688e+09     -86.4084
  2.48719e+09     -85.9931
   2.4875e+09     -86.7653
  2.48781e+09       -86.64
  2.48812e+09     -86.4274
  2.48844e+09     -86.6723
  2.48875e+09      -86.901
  2.48906e+09      -87.055
  2.48938e+09     -87.0302
  2.48969e+09     -86.7978
     2.49e+09      -86.695
  2.49031e+09     -87.6697
  2.49062e+09     -86.7794
  2.49094e+09     -86.8491
  2.49125e+09     -87.5442
  2.49156e+09      -87.074
  2.49188e+09     -86.2753
  2.49219e+09     -87.0843
   2.4925e+09     -86.3772
  2.49281e+09     -87.7088
  2.49312e+09     -87.1399
  2.49344e+09     -87.4293
  2.49375e+09     -86.9684
  2.49406e+09     -86.8944
  2.49438e+09      -87.143
  2.49469e+09     -87.2507
    2.495e+09     -85.4519
  2.49531e+09     -85.9647
  2.49562e+09     -86.7863
  2.49594e+09     -87.2351
  2.49625e+09     -86.5731
  2.49656e+09     -86.3003
  2.49688e+09     -85.8806
  2.49719e+09     -86.4042
   2.4975e+09     -86.5922
  2.49781e+09     -86.1639
  2.49812e+09     -85.8459
  2.49844e+09     -85.7241
  2.49875e+09     -85.9858
  2.49906e+09      -86.294
  2.49938e+09     -86.5475
  2.49969e+09     -85.8418
      2.5e+09     -86.5334
      2.5e+09     -85.5468
  2.50031e+09     -86.3156
  2.50062e+09     -86.8975
  2.50094e+09      -86.421
  2.50125e+09     -85.8779
  2.50156e+09     -86.2903
  2.50188e+09     -86.7417
  2.50219e+09     -86.2846
   2.5025e+09     -86.1101
  2.50281e+09     -85.6655
  2.50312e+09     -86.3568
  2.50344e+09     -85.9093
  2.50375e+09     -85.9959
